cow,vol_udder,vol_lf,vol_rf,vol_lb,vol_rb,sarea_udder,sarea_lf,sarea_rf,sarea_lb,sarea_rb,eu_front,eu_back,eu_right,eu_left,gd_front,gd_back,gd_right,gd_left,peri_udder,area_udder,circ_udder,exc_udder,peri_lf,area_lf,circ_lf,exc_lf,peri_rf,area_rf,circ_rf,exc_rf,peri_lb,area_lb,circ_lb,exc_lb,peri_rb,area_rb,circ_rb,exc_rb,len_lf,len_rf,len_lb,len_rb,animal_number,min_date,max_date,count_date,min_dim,max_dim,lactation,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,notmilk_visit_duration_std,interval_sec_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1321,9.825822331476578,3.076836337164659,1.8599321555578672,,,2525.5281239538995,731.9125389593173,589.4604339699594,612.3099246442059,,14.659298448099111,,14.325409744342751,14.087269776642517,31.2055908550703,20.943990485367397,24.641851402356444,25.777086875901787,1016.3752877877214,65084.5,0.7931793697420393,0.6050618006609702,530.4528855298854,17906.5,,0.5201028422459419,470.9554108468272,13717.5,0.7714878950566824,0.5285478532611643,523.2604973744603,16413.0,0.7619315534383876,0.5645343225819666,,,0.5943928317395837,0.7811729635254514,,,45.10424480890904,,1321,2023-08-28,2023-11-17,84,0.0,81.0,2,241.2735849056604,18.071084905660378,4.082735849056603,4.182405660377358,5.099481132075471,4.706462264150943,2.41188679245283,2.43311320754717,2.189716981132076,2.465660377358491,98.3490566037736,26.63623390143128,31802.22641509434,0,1,0,2,0,3,3,3909.5,218,0.0,0.4587155963302752,0.0,0.9174311926605504,0.0,1.376146788990826,1.376146788990826,890.36,902.73,1095.26,1021.15,31951.788990825688
1380,6.4164021169739485,2.195661197417331,2.8621501903331525,0.4697555403004773,0.5293655405522684,1790.706065176308,529.8154552202564,782.1626989131557,217.4427140335854,261.74189511044244,13.779184023206552,6.899065569127654,11.625353765853191,13.732373141725803,24.687070311321207,12.872176838679971,16.810811989815875,18.355909156249552,977.1721856198916,60999.0,0.8023575326081525,0.5380180682581792,558.28331496131,18948.5,0.7624803933504707,0.6988906965573132,661.7477810553773,24881.0,0.7139998372665932,0.7313878861888939,389.8538597629122,7975.0,0.654869444537463,0.68722153815756,435.24978336205567,9244.5,0.615367799060476,,41.517488038793175,48.47985616011695,29.97145827684188,28.364522328788333,1380,2023-01-20,2023-11-17,307,0.0,301.0,1,190.8385093167702,12.27888198757764,2.921826086956522,3.55632298136646,3.129018633540373,2.6717142857142857,2.0215900621118013,1.9162732919254657,1.7483478260869567,1.9396024844720496,99.77018633540372,26.1105210412362,31530.28447204969,4,2,0,4,4,5,5,10013.24,818,0.4889975550122249,0.2444987775061124,0.0,0.4889975550122249,0.4889975550122249,0.6112469437652812,0.6112469437652812,2367.35,2905.37,2556.16,2184.36,31559.94376528117
1389,7.705310935420779,2.9212477835307924,2.969707367540784,0.4826359863658663,0.608437060080846,2010.797160646536,697.3310256683909,871.7514275849875,169.65127759720983,312.610149330882,19.051441183769175,7.027996439829394,18.145465502780297,19.964057191488227,29.02612059781589,14.981933932960777,20.0806254513435,21.034429683361253,1080.9919907732865,72358.0,0.7776729897012792,0.4912363515644615,626.1528496361356,22313.0,0.7173697187614495,0.7120890371044224,729.2386360737626,30527.0,0.7200199749288658,0.7082637424227352,340.572113832392,6662.5,0.7194919809553484,0.6561831853189835,455.7497833620557,12350.5,0.7495834406850957,0.5255905553261759,44.9314701982466,37.47156960111007,32.46191142839926,35.75510202431568,1389,2023-01-09,2023-11-17,316,0.0,312.0,1,446.733449477352,16.817491289198607,6.431533101045296,0.9261672473867596,3.330731707317073,6.129059233449477,1.4470034843205577,1.5693031358885017,1.089721254355401,0.849616724738676,95.25261324041811,24.749720011113585,45123.60627177701,0,1,0,0,0,1,1,9876.77,593,0.0,0.1686340640809443,0.0,0.0,0.0,0.1686340640809443,0.1686340640809443,3760.0,547.03,1959.95,3609.79,44967.26981450253
1391,5.73753416887238,1.9193601629795427,2.5628841934229407,0.5289764885024187,0.4047888513951495,1540.7118469380775,464.2225038072861,638.7252235044127,221.82233324155808,243.6411540122569,10.094395158083836,5.425112290920926,18.77327322547871,15.97218958971795,17.916565267984957,8.882690280258899,18.80530530066165,16.37326378577538,881.6538956566621,48458.0,0.7789555520376404,0.6679350145681852,483.2619766708754,13075.0,0.7035359748026202,0.7010657802335457,603.2447327281724,20334.0,0.7031832646468709,0.7414341342370916,383.88329701443513,7099.0,0.6043387843483724,0.799680151982227,426.6995308303615,7403.0,,0.7205425581737839,38.74387950501791,38.65342417080839,26.202021796274515,22.09842634259208,1391,2023-03-06,2024-02-17,353,0.0,348.0,1,245.9783080260304,12.90056399132321,3.634349240780911,2.765683297180044,3.2506507592190887,3.249880694143167,2.0012147505422995,1.7722125813449023,1.6936659436008676,1.3044468546637744,95.5401301518438,24.47075001023446,31920.669197396965,27,27,1,20,28,36,37,11970.82,933,2.893890675241157,2.893890675241157,0.1071811361200428,2.143622722400857,3.0010718113612005,3.858520900321544,3.965702036441586,3367.54,2568.84,3016.1,3018.34,31901.502679528403
1396,7.176702312868264,,,0.8697764600123111,0.5109625359058215,2257.208723188955,,,407.456633147042,517.5780438112487,10.08005803100192,4.845747596945984,18.479699621323828,16.119030978564908,18.14190475866553,15.85009531839354,23.17370465576977,18.323640730165163,1036.0803025278549,65989.0,0.7704954555426111,,,,,,,,0.6301571930975901,0.603134359380665,457.5340546095176,11186.0,0.669218810787548,0.7869556876777251,440.3858223313768,11026.0,0.725597101181287,0.4981827682800417,,46.448185395498925,46.12193635218714,40.72120530756549,1396,2023-04-08,2024-01-24,293,0.0,291.0,1,290.12762973352034,13.788793828892006,0.1533333333333333,4.739032258064516,4.776998597475456,4.272117812061711,2.033267882187938,0.7999999999999999,1.7277980364656382,1.947433380084152,82.83169705469845,28.824191122833327,34101.67040673212,2,20,9,34,11,46,51,9957.46,732,0.273224043715847,2.73224043715847,1.2295081967213115,4.644808743169399,1.5027322404371584,6.284153005464481,6.967213114754098,0.4599999999999999,3432.57,3431.05,3093.38,33941.70491803279
1397,6.792552660518151,1.7780526149216485,4.084750944010508,0.4632350863852714,0.5538867707267427,1858.9731326173032,491.177940189802,883.8542991399502,205.6660206469291,304.291825526008,13.022920985912451,4.649337668008099,15.553159486169452,14.926515479321612,25.28142428931752,13.022705498071186,20.953443913155077,19.561637724409717,981.0386719675124,61346.5,0.8052658371840746,0.6546275445881127,557.7680733252853,18172.5,0.7333170579700783,0.7576081890431561,,27088.0,,0.784203973285265,345.76450198781714,7066.5,0.7411049205299087,0.4991042811677251,407.57516215959697,8526.0,0.6440106745067204,0.5481926664911828,46.65028545424876,46.62430552513005,32.91623008388967,33.39226153269515,1397,2023-03-13,2024-02-17,343,0.0,341.0,1,202.5275229357798,13.028807339449545,2.7485091743119265,3.795928899082569,3.4825229357798166,3.0018463302752294,2.193096330275229,2.1785779816513764,1.9427064220183483,2.045504587155963,96.5091743119266,25.61083668916468,32609.852064220184,3,31,1,7,4,36,36,11578.8,894,0.3355704697986577,3.467561521252797,0.1118568232662192,0.7829977628635347,0.4474272930648769,4.026845637583892,4.026845637583892,2450.13,3348.62,3095.98,2684.07,32634.27516778524
1398,8.639368915691431,3.235939717337308,3.5342283891793747,0.6221789154967889,0.8410668537684052,2190.9292867035538,627.1840919119486,777.0862785985266,394.8047491451484,433.3811847335389,14.771609715676306,7.168935040794276,12.693846715984916,14.442422938815865,26.921598351771188,14.899861607592804,19.474035016287885,21.29944257374547,1012.4062043356596,64721.0,0.793778663031032,0.6020739085884897,550.2122471494446,18427.5,0.7638010791640859,0.7533887417258212,655.7980335870715,25308.0,0.7443848977926432,0.6363947578388965,411.1700935788387,8850.5,0.6575051805153276,0.7874723871992917,470.469083452062,11647.5,0.6637179748175575,0.5592345366411396,55.654876838277374,48.273320768744014,41.65639757480567,43.63125158629957,1398,2023-03-05,2024-01-24,331,0.0,325.0,1,317.60353535353534,13.713131313131312,3.369419191919192,3.736792929292929,3.4728535353535355,3.134065656565656,1.4184848484848485,1.3576515151515152,1.700530303030303,1.8254545454545448,98.98737373737374,26.37438020883081,34496.79797979798,2,7,8,11,10,15,20,10978.18,803,0.24906600249066,0.8717310087173101,0.99626400996264,1.36986301369863,1.2453300124533,1.86799501867995,2.4906600249066,2703.47,2987.51,2772.36,2514.84,34528.77584059776
1399,8.81913498952047,3.3149974047222965,4.288288520824112,1.0187285403168769,0.6629310172109347,2664.399867404171,566.6767876414153,,621.5209187154942,604.0955292705934,14.630642694062823,10.47780045222889,18.35619817489813,25.360581150689853,30.708137090410737,21.956886333621632,27.202923047159388,31.084978636555032,979.352380466497,60268.0,0.790260150058545,0.6147544931022926,517.303607231218,15411.0,0.7220831672365797,0.7338493295499696,623.1025971044414,23480.0,0.7606933529409308,0.6576815298675337,531.9604614807105,10502.0,,0.8128073709273058,449.0132393293463,10471.0,0.6601896589704258,0.5714402255262732,57.1777968460802,55.65560479268194,34.76760830624866,36.45061986637084,1399,2023-03-08,2024-03-21,387,0.0,379.0,1,387.525783619818,13.747239635995957,2.990920121334681,4.3440343781597575,3.1613549039433773,3.25093023255814,1.3499089989888775,1.3121739130434782,1.071627906976744,1.2334883720930234,98.66228513650152,25.83851288704832,31930.48736097068,12,13,2,4,14,15,17,13806.28,1009,1.189296333002973,1.288404360753221,0.1982160555004955,0.396432111000991,1.3875123885034688,1.4866204162537164,1.684836471754212,3015.35,4361.83,3173.12,3255.98,31977.19920713577
1401,8.723852013901642,3.731329301570492,3.430476816300125,0.7891573919993995,0.5554343986753929,2116.651218363626,805.2132243594176,830.0193253370098,200.1762945472331,329.69860132181475,16.732899412757664,6.858428723545773,22.32174477509631,19.005587682863663,26.41539883085514,14.612881304529449,23.597808111828968,21.074674878365997,1034.607214462436,66816.0,0.7843453597200789,0.5498831493032486,649.0731598529185,23003.5,0.6853606842689457,0.7366549918829964,689.9102089490164,27098.0,0.7130679247681877,0.762785488441089,356.2172977833279,6855.0,0.6754375048524748,0.7397767130346249,389.4979976933216,9133.5,,,52.64746672177468,43.08138679872391,27.380556554347084,34.35460151146823,1401,2023-03-11,2024-01-03,300,0.0,298.0,1,194.41002949852503,12.213377581120945,3.3439970501474927,2.260103244837758,3.4677433628318584,3.141533923303835,2.4290265486725664,2.4557522123893807,2.0886725663716814,1.6721238938053098,103.99705014749264,31.513332014924348,34847.73008849558,8,39,0,5,8,42,42,8839.96,735,1.0884353741496595,5.306122448979592,0.0,0.6802721088435374,1.0884353741496595,5.714285714285714,5.714285714285714,2442.77,1556.25,2537.67,2303.27,34738.23401360544
1404,6.378670685140378,1.787834003478441,3.799009254680296,0.466283825488234,0.4392256484649149,1771.3546744457149,428.4315427151293,813.4584038199542,320.9948850000092,252.2000687879113,11.425791218078698,4.087143487968042,16.146610494030185,15.534221373859475,21.82450894056273,12.364880658565424,18.01891884656046,18.853899507628988,955.0716805565032,57081.0,0.7857572892087941,0.6369714380924016,497.5548698896889,14457.0,0.734605029033407,0.7189856353906379,782.4701294725885,26332.5,,0.6567414416432505,396.0162876565513,8040.5,0.6393567817090764,0.7339046730747145,398.7350647362943,7620.0,0.6142391173224845,0.66886392384818,39.0375203595854,40.30278254124395,38.42842380135912,36.98519712909746,1404,2023-03-06,2024-02-17,350,0.0,348.0,1,152.6432119205298,9.993245033112585,2.021100993377483,3.0917963576158938,2.7827069536423843,2.0976407284768213,2.31591059602649,2.151109271523179,2.3993543046357617,2.308708609271523,99.22764900662251,26.134988254029462,24050.35844370861,0,2,1,15,1,17,18,12269.23,1238,0.0,0.1615508885298869,0.0807754442649434,1.2116316639741518,0.0807754442649434,1.3731825525040386,1.4539579967689822,2478.29,3804.16,3402.74,2584.04,24048.16235864297
1409,4.290023394224277,1.122919871366973,1.5617903178343369,0.6658397728822713,0.6147395451259342,1515.9835297349034,405.6497668906445,435.3196180843681,438.3653483020559,242.1903193350172,13.89249022216696,4.302299950799262,17.897242274421128,15.81116595141355,21.469817239005355,12.243839237752258,20.19737663720773,17.89000249935731,889.0336213336291,44913.0,,0.6359402862773094,436.7361107568208,10640.0,0.7037582799643984,,461.78888860545663,12864.0,0.7692143941406772,0.6614809966697199,474.1919548795365,11423.0,0.6453578798642445,0.6718957210161868,436.9249275747777,9442.0,0.6192234036421862,0.8533637041349672,36.13929275179503,43.1260663463613,26.111729141786867,43.91258444932146,1409,2023-05-21,2024-05-28,378,0.0,373.0,1,251.67804024496937,12.142099737532808,2.6103324584426946,3.50748031496063,3.3391076115485565,2.685179352580928,1.203989501312336,1.338740157480315,1.6173753280839895,1.5128608923884517,96.24846894138231,25.72758124650789,27075.083114610672,2,6,0,8,2,13,13,14152.06,1177,0.1699235344095157,0.5097706032285472,0.0,0.6796941376380629,0.1699235344095157,1.104502973661852,1.104502973661852,3045.95,4088.77,3872.76,3144.58,27038.12914188615
1410,5.089954150877878,1.5880678218883464,1.9239799873078844,,0.4197924576123195,1769.459795270179,624.9963161748642,602.4728198597381,,114.72945232287267,14.308175233354168,,16.494839034687004,,23.9680354601739,18.10652010934979,14.48946882801355,26.19421975228637,956.5863991822648,59145.5,0.8084515849777276,0.5063002045252791,557.5726368426552,17867.5,0.7254809533015832,,569.8330444827409,19705.5,0.7636286247425219,0.586127228610571,,,,,314.23201640908934,5282.5,0.6727488794560493,0.6462393651848446,36.58400546658555,34.81688511989983,,,1410,2023-03-10,2024-02-17,346,0.0,344.0,1,385.8688725490196,12.660453431372549,3.47718137254902,5.058651960784314,0.02,4.124595588235295,1.1263970588235297,1.0426470588235293,0.12,1.6584558823529412,84.42524509803921,27.398791786334247,34972.25612745098,5,3,4,1,7,3,5,10518.82,839,0.5959475566150179,0.3575685339690107,0.4767580452920142,0.1191895113230035,0.834326579261025,0.3575685339690107,0.5959475566150179,2860.67,4212.12,0.24,3445.79,34932.441001191895
1412,7.003743432819738,2.06402288664823,2.4115067638699035,0.8603950788222681,,2346.6998238416395,536.7133825957419,646.7812845350265,563.392784810174,,17.846221054388376,7.896611645767414,18.25339633159391,19.173627825783598,29.908179804768288,17.515317956527564,24.004697552559875,25.3233084037722,995.556961930742,61034.5,0.7690716219759077,0.5906154722241375,503.5934521228266,15895.5,0.7777157821382681,,537.0462479183375,17112.5,0.7535185081407607,,478.7766952966368,10980.0,0.6028483371738457,0.845111626775628,555.8122292025696,,0.6492014946897933,0.7903882895203926,39.97556281807731,52.05381704625017,28.0497242774006,46.777097379122935,1412,2023-05-01,2024-02-17,301,0.0,292.0,1,501.4492350486787,14.058317107093185,4.8478859527121,0.4899860917941586,4.133643949930459,4.586801112656467,1.4375799721835882,1.3076495132127957,0.9697635605006952,0.8185535465924895,95.7134909596662,25.471841986300426,33606.094575799725,20,1,12,15,30,16,28,10289.13,737,2.71370420624152,0.1356852103120759,1.6282225237449115,2.03527815468114,4.07055630936228,2.170963364993216,3.799185888738128,3536.91,360.95,3016.6,3374.67,33654.71370420624
1414,7.053924022815865,1.907279945000921,,0.5715412237774788,0.7193564657313799,2124.9817865106324,476.3006375250424,936.333723634509,359.5614534325604,497.37592214309007,21.6291262758206,11.377753338681387,16.522720433665466,15.732798746721867,29.36373994783649,19.20659721541476,20.549250089586497,20.4130720526271,1055.477272147525,71754.0,0.8073432009962934,0.5991237658916126,542.3574311003805,16694.0,0.710521446197148,0.7919924765147883,,,0.5960270942385449,0.6300865004575466,425.4041122946064,8883.0,0.6124189066585412,0.7579144175216831,535.6345596729059,12690.0,0.5837932772088904,0.4833326858407029,48.08675354585792,43.407790881475606,32.44028202742846,25.066266455298088,1414,2023-02-23,2023-12-06,294,0.0,286.0,1,294.16527777777776,13.63738888888889,2.8989583333333333,3.538694444444445,4.005013888888889,3.194722222222222,1.9546666666666663,1.7115833333333332,1.6455,1.3453333333333333,97.08472222222224,26.102926472664624,33033.14166666667,5,7,1,8,6,14,15,10015.76,739,0.6765899864682002,0.9472259810554804,0.13531799729364,1.0825439783491204,0.8119079837618403,1.8944519621109608,2.029769959404601,2119.17,2602.02,2952.55,2342.02,33013.68200270636
1417,7.292307449618685,2.666775083203796,3.5879149531757104,,0.5509845103311355,1984.767881914721,563.4407977764597,,,164.92113209737806,15.76236417357503,,12.797991865241734,14.748897059453114,27.132780223327902,19.051758695366424,14.915326041373394,21.45053974184282,1060.208765546351,69268.5,0.7777045053447114,0.5259176243384343,589.8721497261419,20020.5,0.7252709471093086,0.7307009331896279,,,0.6223289760522662,0.6844817378991747,,,,,355.49242404917493,7168.5,0.7377971365415092,0.6445428402976936,56.60790360142053,49.42354710047128,,,1417,2023-04-09,2024-01-24,296,0.0,290.0,1,317.9960106382979,13.894760638297871,4.410372340425532,4.677566489361703,0.01,4.806808510638297,1.8051063829787235,1.7467021276595744,0.12,1.437845744680851,75.03590425531915,27.28002519086549,32309.860372340427,4,12,1,1,5,13,13,10577.04,765,0.522875816993464,1.568627450980392,0.130718954248366,0.130718954248366,0.6535947712418301,1.699346405228758,1.699346405228758,3344.96,3557.17,0.01,3674.9,32322.56862745098
1419,7.114597938822715,2.640531548919987,3.0948640844896698,0.5042442289753919,0.5455092919482611,2056.1752304699103,661.3014024743004,963.3124690077674,259.537493015266,239.51615991259504,15.840869107820136,10.064969300797486,18.783426672666184,17.647290050093947,27.811584725258182,15.743810605930278,22.657365623523063,21.89572716848423,1049.678282274302,67979.0,0.7719837129243248,,596.7416844009674,19966.5,0.6978484756903451,0.7727799135783147,714.6589462905454,30764.5,0.7645185265800929,0.6589415378817076,372.3919189857867,7830.5,0.7103292165531516,0.527881152226817,408.3325214724777,8338.5,0.6540610829015641,0.6026061677404846,48.51555904965765,44.319248466172205,27.939071866181788,32.43200434748738,1419,2023-03-28,2023-12-06,259,1.0,254.0,1,318.65302491103205,16.504697508896797,3.7186654804270463,4.483523131672597,4.094270462633452,4.208238434163701,1.7233451957295374,1.7155516014234875,1.3564056939501778,1.5044839857651244,98.0373665480427,24.798877817406545,37602.62277580072,0,4,2,6,2,7,8,9413.7,574,0.0,0.6968641114982579,0.3484320557491289,1.0452961672473868,0.3484320557491289,1.2195121951219512,1.3937282229965158,2125.99,2553.2,2325.31,2409.2,37689.385017421606
1422,6.19182279960591,0.7474783253855579,2.3167908381819853,1.375732068032585,1.0548489081935148,2015.9846508588405,204.88193575629515,713.9561133147712,588.3764153461201,533.503845137416,15.170322767464214,6.989839662269534,21.58410356257271,17.272069379234438,25.31881378697519,17.023829230765536,24.346864232566805,21.51497436356184,903.210244842766,48907.0,0.7572109361368675,0.6672680618337946,,5164.0,0.7431054166800597,0.6180142032840444,582.2091988222396,18471.0,0.6964923177779302,,478.5168106668145,12114.0,0.6523032246780353,0.8387034957886572,475.2914139223983,12773.0,0.7103073925842489,0.7043467457411577,39.72445290250037,36.11775942675455,33.72203927595383,39.03296575278752,1422,2023-03-11,2024-01-24,324,0.0,319.0,1,246.24399494311,12.65691529709229,0.5113527180783818,4.512553729456384,4.291934260429835,3.3410745891276865,2.252692793931732,1.2199494310998735,1.9296333754740835,1.8686978508217449,96.15802781289509,26.50309861328587,34438.71554993679,0,1,1,1,1,1,2,10023.83,794,0.0,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.2518891687657431,405.04,3571.99,3399.81,2646.99,34384.81234256927
1423,6.407828217847658,2.08408434786064,2.7208850858223075,0.7827004132694337,0.5028042357997828,1848.074834269185,570.6826631346357,759.3786170023052,420.8799003982076,233.1749306647896,12.96291346213968,,16.270714857076044,,20.801524984210378,,18.97583070429787,,893.5950211536164,49766.0,0.7845687200257748,0.5678423161417008,522.2325394193526,14574.0,0.6838196722695077,0.7554493361982145,621.7655480083437,20378.0,0.6647311571551994,0.7376528478267221,456.7178207935912,7801.0,,0.8625603775044113,359.5868324581535,6204.0,0.6371631639357,,27.5118857760926,32.54376772024774,20.74559522993975,,1423,2023-05-06,2024-04-09,342,0.0,339.0,1,216.5812865497076,13.19509941520468,3.2522807017543856,3.140362573099416,3.607005847953216,3.195450292397661,1.815298245614035,1.983017543859649,1.8698245614035087,1.6772631578947368,104.68187134502924,33.100221615074354,33215.78128654971,18,16,10,23,24,34,40,11464.08,877,2.0524515393386547,1.8244013683010265,1.1402508551881414,2.622576966932725,2.7366020524515395,3.8768529076396807,4.561003420752566,2819.05,2720.35,3134.83,2789.85,33085.683010262255
1424,5.682220511137166,1.734657760119597,2.766475879138649,0.6034999751875803,0.7007468128563503,1669.508764446271,419.0020909475742,633.2481606208866,322.2304684876749,379.78484144918025,16.484759623186275,6.44668841688768,17.423841795564734,13.205379598268529,23.895985384416008,11.998376627852087,19.2623732770442,18.22325804233636,942.749350086167,56929.0,0.8054991635741084,0.5630908283109374,501.70057685088807,15434.0,0.7691201310229984,0.7354882257511486,637.4640328181787,23509.0,0.7241166292132736,0.6113478586238354,413.75945135393374,7225.0,0.5374790497934543,0.7916252945194389,439.5695885154504,10263.0,0.6623702921819264,,47.40336239934925,35.40052297900391,27.31885339126368,30.794101014454228,1424,2023-05-22,2024-02-17,274,0.0,271.0,1,255.96456692913387,10.304212598425195,2.783490813648294,2.14001312335958,2.2982152230971127,3.0824934383202103,1.3564566929133857,1.502992125984252,1.361732283464567,1.1643307086614174,102.46062992125984,26.735265112841628,29719.13517060368,2,7,5,17,7,22,25,7981.95,781,0.2560819462227913,0.8962868117797695,0.6402048655569782,2.176696542893726,0.8962868117797695,2.8169014084507045,3.201024327784891,2156.29,1658.72,1775.45,2391.49,29641.270166453265
1432,5.148753171037436,1.5168808851668132,2.4679818418194994,0.4439438077111873,0.4389689608993364,1603.7004597544983,390.8559277773141,686.4185574792621,237.5316597902024,276.24781399372125,12.188031629872643,5.56251695493456,15.969200954119556,17.045606270096293,21.14306901934924,12.25527131108582,16.598657639134352,17.39204858363204,967.9123009900694,59739.0,0.7997075419542712,0.6569387355787453,514.0939751330899,15655.0,0.7426502478416015,0.6805244068363532,661.0584412271571,24607.5,0.7063060708540241,0.7059220063860077,434.8391411371508,8822.5,0.5888658493538599,0.7941554025795243,433.7350647362943,10058.5,0.6752242319683016,0.7220039178672308,35.49317729731451,34.858149013083604,26.99645231651152,30.025504963732928,1432,2023-08-17,2024-05-28,294,0.0,285.0,1,257.9571045576408,13.137882037533512,3.133083109919572,3.349396782841823,3.215563002680965,3.4398391420911527,1.8899195710455765,1.440160857908847,1.4663002680965147,1.4915549597855229,96.73458445040214,26.28311136927866,32173.29490616622,2,4,2,4,4,8,10,9907.86,757,0.2642007926023778,0.5284015852047557,0.2642007926023778,0.5284015852047557,0.5284015852047557,1.056803170409511,1.321003963011889,2361.26,2524.03,2424.6,2597.97,32140.42536327609
1434,7.482313198204188,1.9905917886287408,2.6787110569133765,1.4019563101210275,,2289.446942137975,515.3098158015664,684.9408700626715,527.6265647526842,,21.47959470058783,12.858215950101211,,10.273557277543146,27.187673639436184,20.139161083755408,14.583840922754987,14.549297077048074,982.2640687119284,61767.0,0.8064404254263783,0.6296562461483155,562.4518395093589,17343.0,0.6880337689114082,0.6891985454098144,588.0315292925759,20881.0,0.7591118249226221,0.7265472624219176,490.031529292576,10805.0,0.5569690217352331,0.7559615461482311,550.6467529817257,12014.0,,0.6564424953522725,41.6988385237801,40.54611116740693,30.900120135567725,35.585006406613275,1434,2023-05-05,2024-03-21,327,0.0,321.0,1,360.5042372881356,18.738629943502826,4.609887005649718,4.827669491525424,4.228149717514125,5.072923728813559,1.7151694915254236,1.6679661016949154,1.4239830508474576,1.3958474576271187,96.614406779661,24.99475851845391,38463.39548022599,0,4,2,2,2,4,5,13339.66,713,0.0,0.5610098176718092,0.2805049088359046,0.2805049088359046,0.2805049088359046,0.5610098176718092,0.7012622720897616,3280.4,3438.91,3006.99,3613.36,38458.00701262272
1441,7.357479636404587,1.5018872808600574,,0.4365681963492919,0.2833560141031331,1671.2272663357385,377.87067410325966,862.0171732977069,245.51604644114389,251.6978302921904,20.03006932355977,6.12201270723021,14.513321902064291,12.49072374583978,27.62832607256272,12.565264559541928,18.88156965678784,18.351512573664245,950.7529214236354,57654.5,0.8016221498604692,0.5545452460962597,477.3421894643557,12726.0,0.7111792974474781,0.7754783396994283,,,0.592890479949927,0.6628383875137771,357.8122292025697,6600.0,0.642124903825479,0.7228164277002538,318.69343417595167,5104.5,0.6400972998364236,0.6176133893792777,51.182053940019614,44.27455663307712,32.05299959355911,35.42629158749993,1441,2023-05-09,2024-01-24,263,0.0,260.0,1,303.759375,10.494859375,2.522625,3.265234375,1.6506562500000002,3.05634375,1.333125,1.171875,1.513875,1.7803125000000002,95.803125,25.297082840413488,33990.6359375,0,4,1,1,1,5,6,6820.08,653,0.0,0.6125574272588056,0.1531393568147014,0.1531393568147014,0.1531393568147014,0.7656967840735069,0.9188361408882084,1637.12,2128.46,1072.13,1982.37,33970.96324655436
1442,6.474833213168152,2.6320063074486555,2.5704862545023444,0.5325287681779257,0.5731285339215946,1923.53943090883,572.5323680382418,671.130069836427,308.3632271125551,406.3812527894903,13.27395151584208,6.800284643154902,15.993899708955343,13.782806212007712,23.520091819145865,14.868626672143131,21.534944187266643,18.002209827609743,921.269119345812,53168.0,0.7879477120911564,0.6477117603334799,552.2386360737624,15720.0,,0.7077620294023762,532.7411613907042,17496.0,0.7753672780040669,0.6641003959882867,387.7350647362943,8353.0,0.6978963984050547,0.7157304354260197,447.072113832392,11128.0,0.7098477797342356,0.7036316527529306,44.108150746326366,50.82815870245607,28.004083367496875,31.666730669130853,1442,2023-06-05,2023-11-17,167,0.0,165.0,1,280.394540942928,12.94801488833747,2.948734491315136,3.329106699751861,3.573002481389578,3.097171215880893,1.4328535980148882,1.6485856079404466,1.6180645161290323,1.245409429280397,99.55583126550869,24.830043880264007,34172.828784119105,2,2,0,4,2,5,5,5304.94,412,0.4854368932038834,0.4854368932038834,0.0,0.9708737864077668,0.4854368932038834,1.2135922330097086,1.2135922330097086,1200.75,1362.95,1467.93,1273.31,34195.4927184466
1443,5.351960336684348,1.728300504762053,2.295301695250393,0.7785499291696683,0.6581532954450339,1892.196630653848,382.6214344091016,707.2855640156398,454.1726963901872,435.5702657273748,14.966531599639188,,12.743461840372037,13.539167386266277,25.54303534573237,,16.043460598507306,18.33045972033611,890.2468247692254,48770.0,0.7752820140068949,0.6256119739565459,406.7949852598665,9851.0,0.7428515485814006,0.6041206496716434,547.5706345359769,18336.0,0.7585372945131804,0.5325966652724384,457.8132752230962,11198.0,0.6664986534129446,0.8400936256268684,413.6173157302029,8873.0,0.6592950304306243,0.7350343094255811,42.599183128144176,43.13920349856512,30.874533987914575,38.19558679302204,1443,2023-07-27,2024-06-14,327,0.0,323.0,1,440.0196078431373,12.780928104575164,3.320771241830065,3.4738954248366016,1.558954248366013,4.427307189542484,1.3011764705882352,1.284235294117647,0.9210196078431372,0.9550588235294116,94.72549019607844,25.01733307352101,34628.081045751635,2,7,0,2,2,9,9,10084.71,792,0.2525252525252525,0.8838383838383838,0.0,0.2525252525252525,0.2525252525252525,1.1363636363636365,1.1363636363636365,2617.02,2722.6,1239.51,3505.58,34663.63762626263
