cow,dyield_cl,dyield_lb_cl,dyield_lf_cl,dyield_rb_cl,dyield_rf_cl,dim,dyield_dim_cl,dyield_rb_dim_cl,dyield_rf_dim_cl,dyield_lb_dim_cl,dyield_lf_dim_cl,dyield_7d,dyield_lb_7d,dyield_lf_7d,dyield_rb_7d,dyield_rf_7d,adyield_nd_7d,adyield_rb_nd_7d,adyield_rf_nd_7d,adyield_lb_nd_7d,adyield_lf_nd_7d,vyield_cl,vyield_lb_cl,vyield_lf_cl,vyield_rf_cl,vyield_rb_cl,vyield_7d,vyield_lb_7d,vyield_lf_7d,vyield_rf_7d,vyield_rb_7d
1245,12854.38,3478.58,2648.69,3926.38,2800.73,267,48.14374531835206,14.705543071161049,10.489625468164794,13.028389513108614,9.920187265917603,325.67,91.21,65.31,105.28,63.87,46.52428571428572,15.040000000000001,9.124285714285714,13.03,9.33,19.655015290519877,5.318929663608563,4.049984709480122,4.282461773700306,6.003639143730887,19.15705882352941,5.365294117647059,3.841764705882353,3.757058823529412,6.192941176470589
1246,12148.78,4217.11,1658.02,2859.49,3414.16,248,48.98701612903226,11.530201612903225,13.766774193548386,17.004475806451612,6.685564516129032,316.56,118.05,39.79,69.07000000000001,89.65,45.222857142857144,9.867142857142857,12.807142857142859,16.864285714285714,5.684285714285714,14.09371229698376,4.892238979118329,1.9234570765661252,3.9607424593967515,3.3172737819025517,13.763478260869565,5.1326086956521735,1.73,3.8978260869565218,3.00304347826087
1252,8917.01,2259.57,2249.78,2404.91,2002.75,200,44.58505,12.02455,10.01375,11.29785,11.2489,281.44,74.25,68.89,79.41,58.89,40.205714285714286,11.344285714285714,8.412857142857144,10.607142857142858,9.84142857142857,21.96307881773399,5.565443349753695,5.541330049261084,4.932881773399015,5.923423645320197,18.762666666666668,4.95,4.592666666666667,3.926,5.294
1255,12070.98,3144.25,2668.3,3535.82,2722.61,271,44.54236162361624,13.04730627306273,10.046531365313653,11.60239852398524,9.846125461254614,304.11,82.1,65.03999999999999,92.07,64.9,43.44428571428572,13.152857142857142,9.271428571428572,11.728571428571428,9.29142857142857,18.80214953271028,4.8975856697819315,4.156230529595016,4.24082554517134,5.507507788161994,16.895,4.561111111111111,3.613333333333333,3.605555555555556,5.114999999999999
1258,7849.32,1819.74,1961.32,1862.8,2205.46,186,42.20064516129032,10.01505376344086,11.85731182795699,9.783548387096774,10.544731182795699,290.66,67.78,72.62,68.0,82.26,41.52285714285715,9.714285714285714,11.751428571428573,9.682857142857143,10.374285714285715,18.04441379310345,4.183310344827587,4.5087816091954025,5.070022988505747,4.282298850574713,16.14777777777778,3.7655555555555558,4.0344444444444445,4.57,3.7777777777777777
1259,11767.76,3182.98,2934.48,2984.36,2665.94,250,47.07104,11.93744,10.66376,12.73192,11.73792,308.45,84.01,77.18,77.17,70.09,44.06428571428571,11.024285714285714,10.012857142857143,12.001428571428573,11.025714285714287,17.61640718562874,4.764940119760479,4.392934131736527,3.990928143712575,4.467604790419162,18.144117647058824,4.9417647058823535,4.54,4.122941176470588,4.539411764705882
1261,7666.7,2302.72,1616.49,2368.39,1379.1,141,54.37375886524823,16.79709219858156,9.780851063829786,16.331347517730496,11.464468085106382,338.18,104.43,70.42999999999999,104.78999999999999,58.53,48.31142857142857,14.969999999999999,8.361428571428572,14.918571428571429,10.06142857142857,18.08183962264151,5.430943396226414,3.8124764150943395,3.2525943396226413,5.585825471698113,19.89294117647059,6.142941176470588,4.142941176470589,3.442941176470588,6.1641176470588235
1262,5481.94,1199.05,1687.63,784.96,1810.3,112,48.94589285714285,7.008571428571429,16.163392857142856,10.705803571428572,15.068125,347.94,65.41,106.03,64.16,112.34,49.705714285714286,9.165714285714285,16.048571428571428,9.344285714285714,15.147142857142857,18.334247491638795,4.010200668896321,5.644247491638796,6.054515050167224,2.625284280936455,17.397,3.2704999999999997,5.3015,5.617,3.2079999999999997
1263,9175.35,2585.11,1725.44,2543.45,2321.35,184,49.866032608695654,13.823097826086956,12.616032608695651,14.049510869565218,9.377391304347826,315.31,89.77,58.39,85.06,82.09,45.044285714285714,12.151428571428571,11.727142857142857,12.824285714285713,8.34142857142857,15.369095477386935,4.330167504187605,2.8901842546063654,3.888358458961474,4.260385259631491,15.014761904761905,4.274761904761904,2.7804761904761905,3.909047619047619,4.050476190476191
1264,10155.88,2803.75,2455.19,2365.09,2531.85,258,39.36387596899225,9.16701550387597,9.813372093023256,10.867248062015504,9.516240310077519,257.03,75.52,58.45,52.14,70.92,36.71857142857142,7.448571428571428,10.131428571428572,10.788571428571428,8.35,14.529155937052932,4.011087267525036,3.5124320457796854,3.622103004291845,3.3835336194563665,12.239523809523808,3.596190476190476,2.7833333333333337,3.3771428571428572,2.482857142857143
1266,10277.710000000001,3200.26,2193.1,2797.94,2086.41,222,46.295990990990994,12.603333333333333,9.398243243243243,14.415585585585587,9.878828828828828,294.16,98.38,63.33,79.92,52.53,42.02285714285715,11.417142857142858,7.5042857142857144,14.054285714285713,9.047142857142857,17.968024475524473,5.59486013986014,3.834090909090909,3.64756993006993,4.891503496503496,17.303529411764707,5.787058823529412,3.7252941176470586,3.09,4.701176470588235
1267,12125.53,3113.56,3243.95,2620.82,3147.2,264,45.93003787878788,9.927348484848485,11.92121212121212,11.793787878787878,12.287689393939393,232.3,58.379999999999995,65.17,47.96,60.79,33.18571428571429,6.851428571428571,8.684285714285714,8.34,9.31,18.206501501501503,4.675015015015015,4.870795795795796,4.7255255255255255,3.9351651651651656,16.592857142857145,4.17,4.655,4.342142857142857,3.4257142857142857
1268,714.41,188.82,150.15,198.11,177.32999999999998,15,47.62733333333333,13.207333333333334,11.822,12.588,10.01,339.94,93.06,69.14,94.37,83.37,48.56285714285714,13.481428571428571,11.91,13.294285714285715,9.877142857142857,15.530652173913042,4.104782608695652,3.264130434782609,3.8550000000000004,4.306739130434783,14.78,4.046086956521739,3.006086956521739,3.6247826086956523,4.10304347826087
1270,5347.59,1753.69,1922.48,0.0,1671.42,156,34.27942307692308,0.0,10.71423076923077,11.241602564102564,12.323589743589745,247.27,82.86,88.47,0.0,75.94,35.324285714285715,0.0,10.848571428571429,11.837142857142856,12.638571428571428,14.813268698060941,4.85786703601108,5.325429362880887,4.629972299168975,0.0,14.54529411764706,4.874117647058823,5.2041176470588235,4.4670588235294115,
1271,7221.52,1754.6,1854.8,1799.56,1812.56,149,48.46657718120806,12.077583892617449,12.1648322147651,11.775838926174496,12.448322147651007,332.07,87.88,82.49,81.34,80.36,47.43857142857143,11.620000000000001,11.48,12.554285714285713,11.784285714285714,19.517621621621622,4.742162162162162,5.012972972972973,4.898810810810811,4.863675675675675,20.754375,5.4925,5.155625,5.0225,5.08375
1272,7724.8,2.21,2724.55,2551.8,2446.24,169,45.708875739644974,15.099408284023669,14.474792899408282,0.013076923076923076,16.121597633136094,273.85,0.0,93.92,92.68,87.25,39.121428571428574,13.24,12.464285714285714,0.0,13.417142857142858,16.366101694915255,0.5525,5.772351694915255,5.182711864406779,5.4063559322033905,17.115625,,5.87,5.453125,5.7925
1273,9551.54,2371.0,2244.75,2709.06,2226.73,206,46.36669902912622,13.150776699029127,10.809368932038835,11.509708737864077,10.896844660194175,307.39,78.09,71.99,85.28,72.03,43.91285714285714,12.182857142857143,10.290000000000001,11.155714285714286,10.284285714285714,17.55797794117647,4.358455882352941,4.126378676470588,4.093253676470589,4.979889705882353,18.081764705882353,4.593529411764706,4.234705882352941,4.237058823529412,5.016470588235294
1274,4379.8,1290.04,872.35,1262.08,955.33,104,42.11346153846154,12.135384615384615,9.185865384615385,12.404230769230768,8.387980769230769,293.03,89.61,56.41,86.04,60.97,41.86142857142857,12.291428571428572,8.709999999999999,12.801428571428572,8.058571428571428,14.648160535117057,4.314515050167224,2.917558528428094,3.195083612040134,4.2210033444816055,13.953809523809522,4.267142857142857,2.6861904761904762,2.9033333333333333,4.097142857142858
1276,6799.33,1714.52,1557.2,2017.91,1509.7,117,58.11393162393162,17.247094017094017,12.903418803418804,14.654017094017094,13.30940170940171,416.9,106.05,94.21,123.98,92.66,59.55714285714286,17.711428571428574,13.237142857142857,15.15,13.458571428571428,19.09924157303371,4.816067415730337,4.374157303370787,4.240730337078652,5.668286516853933,18.95,4.820454545454545,4.282272727272727,4.211818181818182,5.635454545454546
1277,7073.86,0.0,2979.04,4094.82,0.0,175,40.42205714285714,23.39897142857143,0.0,0.0,17.023085714285713,267.87,0.0,112.84,155.03,0.0,38.26714285714286,22.147142857142857,0.0,0.0,16.12,13.735650485436892,,5.7845436893203885,,7.951106796116505,14.881666666666668,,6.268888888888889,,8.612777777777778
1279,3030.41,772.08,640.97,925.03,692.33,58,52.24844827586207,15.948793103448276,11.936724137931035,13.311724137931035,11.051206896551724,376.53,92.71000000000001,78.81,118.53999999999999,86.47,53.79,16.934285714285714,12.352857142857143,13.244285714285715,11.258571428571429,19.17981012658228,4.886582278481013,4.056772151898734,4.381835443037975,5.854620253164557,17.115,4.214090909090909,3.5822727272727275,3.930454545454545,5.388181818181819
1281,6770.6,1645.59,1787.16,1594.91,1742.94,135,50.1525925925926,11.81414814814815,12.910666666666668,12.189555555555556,13.238222222222223,324.98,83.83,83.61,77.11,80.42999999999999,46.425714285714285,11.015714285714285,11.489999999999998,11.975714285714286,11.944285714285714,17.770603674540684,4.319133858267716,4.6907086614173235,4.574645669291339,4.186115485564304,18.054444444444446,4.657222222222222,4.645,4.468333333333333,4.283888888888889
1282,3646.56,0.0,1109.26,1464.9,1072.4,72,50.64666666666667,20.345833333333335,14.894444444444446,0.0,15.40638888888889,378.25,0.0,115.61,152.05,110.59,54.035714285714285,21.72142857142857,15.79857142857143,0.0,16.515714285714285,14.413280632411068,,4.384426877470355,4.238735177865613,5.790118577075099,15.760416666666666,,4.817083333333334,4.607916666666667,6.335416666666667
1283,8076.17,2257.22,1800.81,2404.39,1613.75,175,46.149542857142855,13.739371428571427,9.221428571428572,12.898399999999999,10.290342857142857,299.55,84.72,65.96,88.67999999999999,60.19,42.792857142857144,12.668571428571427,8.598571428571429,12.102857142857143,9.422857142857142,13.460283333333333,3.762033333333333,3.00135,2.689583333333333,4.007316666666666,16.641666666666666,4.706666666666667,3.664444444444445,3.343888888888889,4.926666666666666
1284,8757.99,1043.2,2822.27,2273.6,2618.92,167,52.443053892215566,13.614371257485029,15.682155688622755,6.246706586826347,16.89982035928144,330.95,0.0,123.87,96.34,110.74000000000001,47.278571428571425,13.762857142857143,15.820000000000002,0.0,17.695714285714285,18.360566037735847,4.275409836065574,5.91670859538784,5.490398322851153,4.766457023060797,15.75952380952381,,5.898571428571429,5.273333333333333,4.5876190476190475
1286,5534.34,1483.98,1233.29,1652.08,1164.99,116,47.7098275862069,14.242068965517241,10.04301724137931,12.79293103448276,10.631810344827587,340.17,91.58,75.35,102.78999999999999,70.45,48.59571428571429,14.684285714285712,10.064285714285715,13.082857142857142,10.764285714285714,16.61963963963964,4.456396396396396,3.7035735735735735,3.4984684684684684,4.961201201201201,15.462272727272728,4.162727272727273,3.425,3.2022727272727276,4.672272727272728
1288,2789.35,632.52,655.95,720.66,780.22,61,45.72704918032787,11.814098360655738,12.79049180327869,10.369180327868852,10.75327868852459,338.42,84.84,73.61,88.03,91.94,48.34571428571429,12.575714285714286,13.134285714285713,12.120000000000001,10.515714285714285,18.595666666666666,4.2168,4.373,5.201466666666667,4.8044,22.561333333333334,5.656000000000001,4.907333333333333,6.129333333333333,5.868666666666667
1291,5535.72,1299.0,1133.97,1658.87,1443.88,125,44.28576,13.270959999999999,11.55104,10.392,9.07176,293.65,71.78,52.19,91.25,78.43,41.949999999999996,13.035714285714286,11.204285714285716,10.254285714285714,7.4557142857142855,13.275107913669066,3.115107913669065,2.7193525179856115,3.462541966426859,3.97810551558753,12.235416666666666,2.9908333333333332,2.174583333333333,3.267916666666667,3.8020833333333335
1292,11804.39,3086.92,2816.94,2942.14,2958.39,461,25.606052060737525,6.382082429501084,6.417331887201735,6.696138828633406,6.110498915401302,,,,,,,,,,,13.887517647058823,3.631670588235294,3.3140470588235296,3.480458823529412,3.461341176470588,,,,,
1293,7459.49,1698.2,2081.22,1664.18,2015.89,166,44.93668674698795,10.025180722891566,12.143915662650603,10.230120481927711,12.53746987951807,276.37,59.83,80.32,60.169999999999995,76.05,39.48142857142857,8.595714285714285,10.864285714285714,8.547142857142857,11.474285714285713,16.358530701754386,3.724122807017544,4.5640789473684205,4.420811403508772,3.649517543859649,15.35388888888889,3.323888888888889,4.4622222222222225,4.225,3.342777777777778
1294,4617.91,1576.52,1109.35,1037.55,894.49,107,43.15803738317757,9.696728971962616,8.359719626168225,14.733831775700935,10.367757009345793,287.72,109.25,77.59,47.79,53.09,41.10285714285715,6.827142857142857,7.5842857142857145,15.607142857142858,11.084285714285715,17.040258302583027,5.817416974169742,4.093542435424354,3.3007011070110703,3.8285977859778595,15.143157894736843,5.75,4.083684210526316,2.7942105263157897,2.515263157894737
1295,5210.64,2008.82,0.0,2197.83,1003.99,141,36.95489361702128,15.587446808510638,7.120496453900709,14.246950354609929,0.0,278.38,110.23,0.0,114.76,53.39,39.76857142857143,16.394285714285715,7.627142857142857,15.747142857142858,0.0,13.82132625994695,5.3284350132626,,2.663103448275862,5.829787798408488,13.256190476190476,5.249047619047619,,2.5423809523809524,5.464761904761905
1300,5233.77,1453.65,1307.34,1493.83,978.95,119,43.981260504201686,12.553193277310923,8.226470588235294,12.215546218487395,10.986050420168066,306.21,87.98,77.3,91.37,49.56,43.74428571428571,13.052857142857144,7.08,12.56857142857143,11.042857142857143,15.348299120234605,4.262903225806452,3.8338416422287387,2.8708211143695017,4.380733137829912,13.918636363636363,3.9990909090909095,3.5136363636363637,2.252727272727273,4.153181818181818
1304,14669.36,4375.6,3150.97,3656.33,3486.46,369,39.75436314363144,9.908753387533876,9.44840108401084,11.857994579945801,8.53921409214092,25.6,8.09,4.390000000000001,7.24,5.88,3.6571428571428575,1.0342857142857143,0.84,1.1557142857142857,0.6271428571428572,18.02132678132678,5.3754299754299755,3.870970515970516,4.283120393120393,4.4918058968058965,12.8,4.045,2.1950000000000003,2.94,3.62
1305,4064.1,1328.14,1441.93,0.0,1294.03,90,45.156666666666666,0.0,14.37811111111111,14.757111111111112,16.021444444444445,340.36,109.4,124.99,0.0,105.97,48.62285714285714,0.0,15.138571428571428,15.62857142857143,17.855714285714285,16.453846153846154,5.377085020242915,5.837773279352227,5.238987854251012,,16.207619047619048,5.20952380952381,5.951904761904761,5.046190476190477,
1306,7827.88,2076.84,1819.12,2197.82,1734.1,270,28.99214814814815,8.140074074074075,6.422592592592593,7.692,6.737481481481481,,,,,,,,,,,10.232522875816993,2.714823529411765,2.377934640522876,2.2667973856209147,2.8729673202614383,,,,,
1308,9970.3,2674.2,2399.49,2480.45,2416.16,364,27.390934065934065,6.8144230769230765,6.6378021978021975,7.346703296703296,6.592005494505494,,,,,,,,,,,12.494110275689222,3.351127819548872,3.00687969924812,3.027769423558897,3.108333333333333,,,,,
1311,11547.08,3350.27,2770.97,2892.5,2533.34,381,30.30729658792651,7.591863517060368,6.649186351706037,8.793359580052494,7.272887139107611,42.59,13.530000000000001,10.98,8.73,9.350000000000001,6.0842857142857145,1.247142857142857,1.3357142857142859,1.932857142857143,1.5685714285714287,12.787464008859358,3.71015503875969,3.0686267995570318,2.8054706533776304,3.2032115171650055,21.295,6.765000000000001,5.49,4.675000000000001,4.365
1312,2865.28,742.61,648.48,764.29,709.9,52,55.10153846153847,14.697884615384615,13.651923076923076,14.280961538461538,12.470769230769232,430.25,119.78,93.4,112.05,105.02,61.464285714285715,16.007142857142856,15.002857142857142,17.111428571428572,13.342857142857143,17.796770186335404,4.612484472049689,4.027826086956522,4.409316770186336,4.747142857142857,17.927083333333332,4.990833333333334,3.891666666666667,4.3758333333333335,4.66875
1314,23.29,5.89,6.95,5.82,4.63,1,23.29,5.82,4.63,5.89,6.95,,,,,,,,,,,7.763333333333333,1.9633333333333336,2.316666666666667,1.5433333333333332,1.9400000000000002,,,,,
1315,1613.72,427.34999999999997,346.92,467.72,371.73,43,37.52837209302326,10.877209302325582,8.644883720930233,9.938372093023254,8.067906976744187,302.22,84.03,62.54,87.67999999999999,67.97,43.174285714285716,12.525714285714285,9.709999999999999,12.004285714285714,8.934285714285714,14.032347826086957,3.7160869565217394,3.016695652173913,3.2324347826086957,4.067130434782609,14.391428571428573,4.001428571428572,2.978095238095238,3.236666666666667,4.175238095238095
1317,7412.02,2239.03,1361.58,2006.35,1805.06,245,30.25314285714286,8.189183673469387,7.367591836734694,9.138897959183675,5.557469387755102,,,,,,,,,,,12.291907131011609,3.713150912106136,2.258009950248756,2.9934660033167493,3.327280265339967,,,,,
1319,794.73,394.51,100.74,293.58,5.9,30,26.491,9.786,0.19666666666666668,13.150333333333332,3.3579999999999997,252.99,121.6,34.65,96.74,0.0,36.14142857142857,13.819999999999999,0.0,17.37142857142857,4.95,10.596400000000001,5.260133333333333,1.3432,0.42142857142857143,3.9143999999999997,11.499545454545455,5.527272727272727,1.575,,4.397272727272727
1320,13529.59,3746.59,3043.32,3852.44,2887.24,414,32.6801690821256,9.305410628019324,6.9740096618357486,9.049734299516908,7.351014492753624,228.23000000000002,66.78,50.72,63.24,47.489999999999995,32.604285714285716,9.034285714285714,6.784285714285714,9.540000000000001,7.2457142857142856,15.270417607223477,4.228656884875846,3.43489841986456,3.2587358916478553,4.3481264108352145,20.74818181818182,6.070909090909091,4.61090909090909,4.317272727272727,5.749090909090909
1321,3909.5,902.73,890.36,1095.26,1021.15,81,48.26543209876543,13.521728395061729,12.60679012345679,11.144814814814815,10.992098765432099,352.87,80.94,78.02,100.87,93.04,50.410000000000004,14.41,13.291428571428572,11.562857142857142,11.145714285714286,17.93348623853211,4.140963302752294,4.084220183486239,4.684174311926605,5.024128440366972,17.6435,4.047,3.901,4.652,5.0435
1322,11683.87,2911.37,2953.6,3266.79,2552.11,351,33.287378917378916,9.307094017094016,7.270968660968661,8.294501424501425,8.414814814814815,,,,,,,,,,,14.902895408163266,3.7134821428571425,3.76734693877551,3.2552423469387755,4.166823979591837,,,,,
1323,1972.7,707.71,579.99,685.0,0.0,65,30.34923076923077,10.538461538461538,0.0,10.887846153846155,8.922923076923077,248.8,92.24,70.85,85.71000000000001,0.0,35.542857142857144,12.244285714285715,0.0,13.177142857142856,10.12142857142857,12.727096774193548,4.565870967741936,3.7418709677419355,,4.419354838709677,13.094736842105263,4.854736842105263,3.728947368421052,,4.511052631578948
1324,6391.17,2300.28,0.0,2336.21,1754.68,221,28.919321266968325,10.571085972850678,7.939728506787331,10.408506787330317,0.0,,,,,,,,,,,12.196889312977099,4.389847328244275,0.0,3.3486259541984733,4.458416030534352,,,,,
1325,2950.6,1241.01,11.67,521.82,1176.1,85,34.712941176470586,6.139058823529412,13.836470588235294,14.600117647058823,0.13729411764705882,265.86,123.58,0.0,40.629999999999995,101.65,37.980000000000004,5.804285714285713,14.521428571428572,17.654285714285713,0.0,13.113777777777777,5.5156,0.778,5.22711111111111,2.3192000000000004,13.99263157894737,6.50421052631579,,5.3500000000000005,2.138421052631579
1327,10885.5,2581.99,2627.88,2637.66,3037.97,318,34.2311320754717,8.294528301886793,9.553364779874213,8.11946540880503,8.26377358490566,37.91,9.06,8.620000000000001,9.63,10.6,5.4157142857142855,1.375714285714286,1.5142857142857142,1.2942857142857143,1.2314285714285715,14.830381471389646,3.5176975476839236,3.5802179836512265,4.13892370572207,3.593542234332425,18.955,4.53,4.3100000000000005,5.3,4.815
1328,2638.44,716.71,593.43,652.45,675.85,66,39.97636363636364,9.885606060606062,10.240151515151515,10.859242424242424,8.991363636363635,301.34000000000003,86.78999999999999,65.02,74.15,75.38,43.048571428571435,10.592857142857143,10.768571428571429,12.398571428571428,9.288571428571428,12.684807692307693,3.445721153846154,2.8530288461538458,3.2492788461538464,3.136778846153846,13.101739130434783,3.7734782608695654,2.82695652173913,3.2773913043478258,3.223913043478261
1329,12117.56,3162.93,3083.9,3083.26,2787.47,356,34.038089887640446,8.660842696629214,7.829971910112359,8.884634831460673,8.662640449438202,219.72,61.41,54.05,55.02,49.24,31.388571428571428,7.86,7.034285714285715,8.772857142857143,7.721428571428571,13.156959826275786,3.434234527687296,3.34842562432139,3.0265689467969596,3.347730727470141,13.7325,3.838125,3.378125,3.0775,3.43875
1331,13236.57,3575.09,2518.02,3385.29,3758.17,316,41.887879746835445,10.712943037974684,11.892943037974684,11.313575949367088,7.968417721518987,27.69,7.1,5.32,7.43,7.84,3.955714285714286,1.0614285714285714,1.1199999999999999,1.0142857142857142,0.76,14.371954397394136,3.8817480998914227,2.7340065146579806,4.080532030401737,3.6756677524429966,27.69,7.1,5.32,7.84,7.43
1333,9339.28,3540.54,2865.76,13.02,2919.96,296,31.551621621621624,0.04398648648648649,9.86472972972973,11.961283783783784,9.681621621621622,,,,,,,,,,,12.689239130434784,4.810516304347826,3.8936956521739132,3.967336956521739,1.8599999999999999,,,,,
1334,2258.2599999999998,568.35,487.43,512.42,690.0600000000001,48,47.047083333333326,10.675416666666665,14.37625,11.840625000000001,10.154791666666666,324.18,85.98,66.8,73.09,98.31,46.31142857142857,10.441428571428572,14.044285714285715,12.282857142857143,9.542857142857143,15.90323943661972,4.002464788732395,3.432605633802817,4.859577464788732,3.6085915492957743,18.01,4.776666666666667,3.711111111111111,5.461666666666667,4.060555555555556
1335,1826.57,500.52,396.14,524.54,405.37,44,41.51295454545454,11.921363636363635,9.212954545454545,11.375454545454545,9.003181818181817,315.95,93.73,64.83,91.69,65.7,45.135714285714286,13.098571428571429,9.385714285714286,13.39,9.26142857142857,15.479406779661016,4.241694915254237,3.3571186440677967,3.4353389830508476,4.445254237288135,15.7975,4.6865000000000006,3.2415,3.285,4.5845
1337,5922.84,1526.93,1459.26,1544.07,1392.58,206,28.751650485436894,7.495485436893204,6.76009708737864,7.412281553398058,7.08378640776699,,,,,,,,,,,9.356777251184834,2.4122116903633493,2.305308056872038,2.1999684044233807,2.439289099526066,,,,,
1339,4702.73,812.83,1367.5,1179.75,1342.65,172,27.34145348837209,6.859011627906977,7.806104651162792,4.725755813953489,7.950581395348837,,,,,,,,,,,11.58307881773399,2.0020443349753694,3.3682266009852215,3.3070197044334977,2.9057881773399017,,,,,
1343,13197.88,2917.28,3405.92,3432.9,3441.78,352,37.49397727272727,9.752556818181818,9.777784090909092,8.287727272727274,9.67590909090909,32.05,5.77,8.8,8.82,8.66,4.578571428571428,1.26,1.237142857142857,0.8242857142857142,1.2571428571428573,14.87923337091319,3.288928974069899,3.839819616685457,3.8802480270574975,3.8702367531003383,16.025,2.885,4.4,4.33,4.41
1344,11304.13,3225.98,2649.31,3047.02,2381.82,311,36.347684887459806,9.79749196141479,7.658585209003216,10.372926045016078,8.518681672025723,,,,,,,,,,,14.201168341708541,4.052738693467337,3.3282788944723616,2.992236180904523,3.8279145728643216,,,,,
1346,10375.8,3080.0,2203.95,2871.38,2220.47,294,35.291836734693874,9.766598639455783,7.552619047619047,10.476190476190476,7.496428571428571,,,,,,,,,,,14.351037344398339,4.260027662517289,3.0483402489626554,3.07118948824343,3.971479944674966,,,,,
1348,10684.76,2892.47,2584.58,2658.62,2549.09,307,34.80377850162866,8.66,8.303224755700326,9.42172638436482,8.418827361563517,,,,,,,,,,,14.322734584450403,3.877305630026809,3.464584450402145,3.41701072386059,3.563833780160858,,,,,
1351,7156.6,2034.02,1495.33,2076.59,1550.66,222,32.236936936936935,9.35400900900901,6.984954954954955,9.162252252252252,6.73572072072072,,,,,,,,,,,14.227833001988072,4.043777335984095,2.9728230616302187,3.082823061630219,4.128409542743539,,,,,
1352,132.63,31.3,35.07,33.54,32.72,4,33.1575,8.385,8.18,7.825,8.7675,,,,,,,,,,,14.736666666666666,3.477777777777778,3.8966666666666665,3.6355555555555554,3.7266666666666666,,,,,
1354,9696.79,0.03,3008.57,3391.11,3297.08,268,36.18205223880597,12.65339552238806,12.302537313432836,0.00011194029850746269,11.226007462686567,244.25,0.0,80.62,78.99000000000001,84.64,34.892857142857146,11.284285714285716,12.09142857142857,0.0,11.517142857142858,13.228908594815827,0.0075,4.104461118690314,4.49806275579809,4.6263437926330155,18.78846153846154,,6.201538461538462,6.510769230769231,6.076153846153845
1356,5534.5,1718.74,1115.61,1685.65,1014.5,187,29.59625668449198,9.014171122994654,5.425133689839572,9.191122994652407,5.965828877005347,,,,,,,,,,,12.271618625277162,3.8109534368070954,2.4736363636363636,2.2494456762749446,3.7375831485587585,,,,,
1359,11634.61,2416.55,2943.17,3466.46,2808.43,288,40.39795138888889,12.036319444444445,9.751493055555555,8.390798611111112,10.219340277777778,295.62,62.8,72.99,89.57000000000001,70.25999999999999,42.23142857142857,12.795714285714286,10.037142857142856,8.971428571428572,10.427142857142856,14.171266747868454,2.943422655298417,3.5848599269183925,3.4207429963459193,4.2222411693057245,14.077142857142857,2.9904761904761905,3.475714285714286,3.345714285714285,4.265238095238095
1360,10341.49,2518.35,2708.14,2426.31,2688.69,280,36.93389285714286,8.665392857142857,9.602464285714285,8.994107142857143,9.671928571428571,258.6,63.09,65.76,61.519999999999996,68.23,36.94285714285714,8.788571428571428,9.747142857142858,9.012857142857143,9.394285714285715,14.224883081155433,3.464030261348005,3.725089408528198,3.6983356258596976,3.3374277854195324,12.930000000000001,3.1544999999999996,3.2880000000000003,3.4115,3.076
1361,8468.73,1938.74,2206.52,2207.41,2116.06,246,34.42573170731707,8.97321138211382,8.601869918699187,7.8810569105691055,8.969593495934959,203.48000000000002,51.56,58.05,41.64,52.230000000000004,29.06857142857143,5.948571428571428,7.461428571428572,7.365714285714286,8.292857142857143,16.67072834645669,3.8164173228346456,4.343543307086614,4.165472440944882,4.3452952755905505,16.956666666666667,4.296666666666667,4.8374999999999995,4.3525,3.47
1362,11561.6,3111.68,2783.86,3074.28,2591.78,317,36.47192429022082,9.698044164037855,8.175962145110411,9.81602523659306,8.781892744479496,243.13,68.41,59.64,64.24,50.84,34.73285714285714,9.177142857142856,7.262857142857143,9.772857142857143,8.52,13.138181818181819,3.536,3.163477272727273,2.9452045454545455,3.4935,11.577619047619047,3.2576190476190474,2.84,2.420952380952381,3.059047619047619
1363,9339.87,2513.57,2235.41,2189.34,2401.55,298,31.341845637583894,7.346778523489934,8.058892617449665,8.43479865771812,7.501375838926174,31.490000000000002,10.45,6.94,6.75,7.35,4.498571428571429,0.9642857142857143,1.05,1.4928571428571427,0.9914285714285714,10.470706278026906,2.817903587443946,2.5060650224215246,2.6923206278026908,2.4544170403587446,15.745000000000001,5.225,3.47,3.675,3.375
1364,11232.68,3445.71,2222.59,3275.02,2289.36,283,39.69144876325088,11.572508833922262,8.089611307420496,12.17565371024735,7.853674911660778,200.42000000000002,70.1,34.05,60.15,36.12,28.631428571428575,8.592857142857143,5.159999999999999,10.014285714285714,4.864285714285714,17.46917573872473,5.358802488335925,3.4565940902021777,3.5604354587869365,5.0933437013996885,20.041999999999998,7.01,3.405,3.6119999999999997,6.015
1365,9813.98,2525.62,2611.71,2007.6,2669.05,290,33.84131034482758,6.922758620689655,9.203620689655173,8.70903448275862,9.005896551724138,276.28000000000003,71.36,72.73,57.34,74.85000000000001,39.46857142857143,8.191428571428572,10.692857142857145,10.194285714285714,10.39,14.347923976608186,3.692426900584795,3.8182894736842106,3.902119883040936,2.9350877192982456,14.54105263157895,3.7557894736842106,3.8278947368421057,3.939473684210526,3.017894736842105
1366,7221.71,2123.35,0.11,2384.38,2713.87,249,29.00285140562249,9.575823293172691,10.899076305220882,8.527510040160642,0.0004417670682730924,,,,,,,,,,,12.365941780821919,3.6358732876712327,0.055,4.6470376712328765,4.082842465753425,,,,,
