animal_number,date,dim,lactation_number,LR,RF,RR,LF,All,udder,dudder,dtnf_lr,dtnf_lf,dtnf_rf,dtnf_rr
1231,2023-05-20,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-21,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-22,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-23,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-24,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-25,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-26,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-27,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-28,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-29,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-30,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-05-31,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-01,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-02,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-03,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-04,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-05,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-06,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-07,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-08,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-09,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-10,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-11,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-12,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-13,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-14,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-15,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-16,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-17,32,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-18,33,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-19,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-20,35,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-21,36,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-22,37,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-23,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-24,39,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-25,40,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-26,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-27,42,2,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0
1231,2023-06-28,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-29,44,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-06-30,45,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-01,46,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-02,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-03,48,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-04,49,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-05,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-06,51,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-07,52,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-08,53,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-09,54,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-10,55,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-11,56,2,1.0,1.0,0.0,0.0,0.0,2.0,1,1,0,1,0
1231,2023-07-12,57,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-13,58,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-14,59,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-15,60,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-16,61,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-17,62,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-18,63,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-19,64,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-20,65,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-21,66,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-22,67,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-23,68,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-24,69,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-25,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-26,71,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-27,72,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-28,73,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-29,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-30,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-07-31,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-01,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-02,78,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-03,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-04,80,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-05,81,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-06,82,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-07,83,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-08,84,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-09,85,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-10,86,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-11,87,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-12,88,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-13,89,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-14,90,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-15,91,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-16,92,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-17,93,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-18,94,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-19,95,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-20,96,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-21,97,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-22,98,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-23,99,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-24,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-25,101,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-26,102,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-27,103,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-28,104,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-29,105,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-30,106,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-08-31,107,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-01,108,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-02,109,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-03,110,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-04,111,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-05,112,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-06,113,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-07,114,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-08,115,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-09,116,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-10,117,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-11,118,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-12,119,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-13,120,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-14,121,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-15,122,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-16,123,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-17,124,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-18,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-19,126,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-20,127,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-21,128,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-22,129,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-23,130,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-24,131,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-25,132,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-26,133,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-27,134,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-28,135,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-29,136,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-09-30,137,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-01,138,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-02,139,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-03,140,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-04,141,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-05,142,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-06,143,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-07,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-08,145,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-09,146,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-10,147,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-11,148,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-12,149,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-13,150,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-14,151,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-15,152,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-16,153,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-17,154,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-18,155,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-19,156,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-20,157,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-21,158,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-22,159,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-23,160,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-24,161,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-25,162,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-26,163,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-27,164,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-28,165,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-29,166,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-30,167,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-10-31,168,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-01,169,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-02,170,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-03,171,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-04,172,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-05,173,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-06,174,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-07,175,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-08,176,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-09,177,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-10,178,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-11,179,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-12,180,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-13,181,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-14,182,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-15,183,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-16,184,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1231,2023-11-17,185,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-01-31,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-01,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-02,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-03,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-04,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-05,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-06,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-07,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-08,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-09,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-10,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-11,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-12,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-13,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-14,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-15,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-16,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-17,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-18,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-19,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-20,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-21,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-22,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-23,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-24,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-25,26,2,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1
1232,2023-02-26,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-27,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-02-28,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-01,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-02,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-03,32,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-04,33,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-05,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-06,35,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-07,36,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-08,37,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-09,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-10,39,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-11,40,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-12,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-13,42,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-14,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-15,44,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-16,45,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-17,46,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-18,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-19,48,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-20,49,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-21,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-22,51,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-23,52,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-24,53,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-25,54,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-26,55,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-27,56,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-28,57,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-29,58,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-30,59,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-03-31,60,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-01,61,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-02,62,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-03,63,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-04,64,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-05,65,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-06,66,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-07,67,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-08,68,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-09,69,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-10,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-11,71,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-12,72,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-13,73,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-14,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-15,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-16,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-17,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-18,78,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-19,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-20,80,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-21,81,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-22,82,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-23,83,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-24,84,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-25,85,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-26,86,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-27,87,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-28,88,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-29,89,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-04-30,90,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-01,91,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-02,92,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-03,93,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-04,94,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-05,95,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-06,96,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-07,97,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-08,98,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-09,99,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-10,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-11,101,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-12,102,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-13,103,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-14,104,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-15,105,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-16,106,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-17,107,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1232,2023-05-18,108,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
