cow,group,frame_class,date,computer,filename,fold_group,set_name
981,C,1,20231117,guilherme,981_20231117_133039_frame_386,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_543,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_261,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_622,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_256,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_251,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_207,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_677,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_479,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_540,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_579,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_310,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_316,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_25,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_102,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_350,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_461,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_653,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_38,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_347,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_56,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_451,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_37,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_5,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_69,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_415,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_576,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_166,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_334,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_534,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_447,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_459,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_454,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_569,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_237,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_311,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_244,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_323,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_301,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_652,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_560,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_643,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_581,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_216,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_321,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_604,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_184,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_249,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_384,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_484,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_502,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_440,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_208,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_501,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_116,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_577,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_374,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_243,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_503,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_140,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_519,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_338,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_642,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_672,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_486,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_77,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_146,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_183,4,train
981,C,1,20231117,guilherme,981_20231117_133039_frame_476,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_99,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_547,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_67,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_52,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_120,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_82,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_471,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_92,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_144,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_475,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_138,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_503,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_180,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_465,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_70,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_479,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_69,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_508,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_153,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_87,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_50,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_496,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_155,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_526,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_137,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_15,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_154,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_179,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_142,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_489,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_41,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_445,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_129,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_183,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_487,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_539,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_143,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_118,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_546,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_186,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_32,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_185,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_159,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_506,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_542,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_55,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_501,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_491,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_525,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_529,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_68,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_188,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_134,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_175,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_30,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_457,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_121,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_59,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_504,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_460,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_519,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_65,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_521,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_189,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_34,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_109,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_61,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_16,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_160,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_98,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_505,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_8,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_452,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_538,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_478,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_47,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_9,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_104,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_20,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_38,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_444,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_132,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_24,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_73,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_163,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_115,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_550,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_544,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_100,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_63,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_12,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_101,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_149,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_530,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_53,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_167,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_221,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_174,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_75,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_447,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_71,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_14,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_492,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_23,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_485,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_481,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_124,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_482,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_534,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_114,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_2,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_540,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_18,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_558,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_122,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_140,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_464,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_500,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_147,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_170,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_451,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_166,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_135,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_6,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_145,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_57,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_450,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_88,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_531,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_495,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_516,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_469,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_514,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_473,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_535,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_543,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_468,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_81,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_13,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_518,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_178,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_187,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_3,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_545,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_90,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_48,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_22,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_528,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_551,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_43,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_96,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_169,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_148,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_116,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_80,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_462,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_10,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_60,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_44,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_1,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_19,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_89,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_7,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_455,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_494,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_152,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_46,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_11,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_36,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_449,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_527,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_64,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_150,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_37,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_554,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_522,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_156,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_76,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_84,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_502,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_39,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_112,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_541,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_108,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_507,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_51,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_480,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_131,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_532,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_102,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_509,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_182,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_31,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_151,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_119,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_172,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_146,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_78,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_110,4,train
1040,C,0,20231117,guilherme,1040_20231117_172657_frame_472,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_218,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_731,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_315,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_79,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_741,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_687,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_354,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_665,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_735,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_316,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_856,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_604,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_880,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_420,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_875,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_644,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_260,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_825,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_870,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_750,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_391,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_244,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_714,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_767,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_588,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_572,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_232,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_780,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_810,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_237,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_663,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_847,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_291,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_732,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_390,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_626,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_245,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_299,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_748,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_721,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_586,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_341,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_648,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_574,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_632,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_303,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_831,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_326,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_771,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_715,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_442,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_783,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_657,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_622,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_760,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_371,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_600,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_704,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_381,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_267,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_594,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_817,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_258,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_866,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_276,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_609,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_661,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_578,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_607,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_746,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_757,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_202,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_643,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_647,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_616,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_842,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_428,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_378,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_321,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_424,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_709,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_243,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_598,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_324,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_197,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_347,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_248,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_343,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_868,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_226,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_387,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_234,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_362,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_826,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_566,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_680,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_624,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_740,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_332,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_700,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_308,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_872,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_416,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_242,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_393,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_753,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_439,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_355,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_762,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_794,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_434,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_840,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_193,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_440,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_617,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_724,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_368,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_400,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_688,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_610,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_580,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_815,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_628,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_728,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_348,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_263,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_650,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_697,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_798,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_591,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_858,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_410,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_821,4,train
1040,C,1,20231117,guilherme,1040_20231117_172657_frame_876,4,train
