filename,cow,frame_class
1354_20231117_125009_frame_561,1354,1
1354_20231117_125009_frame_562,1354,1
1354_20231117_125009_frame_563,1354,1
1354_20231117_125009_frame_564,1354,1
1354_20231117_125009_frame_565,1354,1
1354_20231117_125009_frame_566,1354,1
1354_20231117_125009_frame_567,1354,1
1354_20231117_125009_frame_568,1354,1
1354_20231117_125009_frame_569,1354,1
1354_20231117_125009_frame_57,1354,1
1354_20231117_125009_frame_570,1354,1
1354_20231117_125009_frame_571,1354,1
1354_20231117_125009_frame_572,1354,1
1354_20231117_125009_frame_573,1354,1
1354_20231117_125009_frame_574,1354,1
1354_20231117_125009_frame_575,1354,1
1354_20231117_125009_frame_576,1354,1
1354_20231117_125009_frame_577,1354,1
1354_20231117_125009_frame_578,1354,1
1354_20231117_125009_frame_579,1354,1
1354_20231117_125009_frame_58,1354,1
1354_20231117_125009_frame_580,1354,1
1354_20231117_125009_frame_581,1354,1
1354_20231117_125009_frame_582,1354,1
1354_20231117_125009_frame_583,1354,1
1354_20231117_125009_frame_584,1354,1
1354_20231117_125009_frame_585,1354,1
1354_20231117_125009_frame_586,1354,1
1354_20231117_125009_frame_587,1354,1
1354_20231117_125009_frame_588,1354,1
1354_20231117_125009_frame_589,1354,1
1354_20231117_125009_frame_59,1354,1
1354_20231117_125009_frame_590,1354,1
1354_20231117_125009_frame_591,1354,1
1354_20231117_125009_frame_592,1354,1
1354_20231117_125009_frame_593,1354,1
1354_20231117_125009_frame_594,1354,1
1354_20231117_125009_frame_595,1354,1
1354_20231117_125009_frame_596,1354,1
1354_20231117_125009_frame_597,1354,1
1354_20231117_125009_frame_598,1354,1
1354_20231117_125009_frame_599,1354,1
1354_20231117_125009_frame_6,1354,1
1354_20231117_125009_frame_60,1354,1
1354_20231117_125009_frame_600,1354,1
1354_20231117_125009_frame_601,1354,1
1354_20231117_125009_frame_602,1354,1
1354_20231117_125009_frame_603,1354,1
1354_20231117_125009_frame_604,1354,1
1354_20231117_125009_frame_605,1354,1
1354_20231117_125009_frame_606,1354,1
1354_20231117_125009_frame_607,1354,1
1354_20231117_125009_frame_608,1354,1
1354_20231117_125009_frame_609,1354,1
1354_20231117_125009_frame_61,1354,1
1354_20231117_125009_frame_610,1354,1
1354_20231117_125009_frame_611,1354,1
1354_20231117_125009_frame_612,1354,1
1354_20231117_125009_frame_613,1354,1
1354_20231117_125009_frame_614,1354,1
1354_20231117_125009_frame_615,1354,1
1354_20231117_125009_frame_616,1354,1
1354_20231117_125009_frame_617,1354,1
1354_20231117_125009_frame_618,1354,1
1354_20231117_125009_frame_619,1354,1
1354_20231117_125009_frame_62,1354,1
1354_20231117_125009_frame_620,1354,1
1354_20231117_125009_frame_621,1354,1
1354_20231117_125009_frame_622,1354,1
1354_20231117_125009_frame_623,1354,1
1354_20231117_125009_frame_624,1354,1
1354_20231117_125009_frame_625,1354,1
1354_20231117_125009_frame_626,1354,1
1354_20231117_125009_frame_627,1354,1
1354_20231117_125009_frame_628,1354,1
1354_20231117_125009_frame_629,1354,1
1354_20231117_125009_frame_63,1354,1
1354_20231117_125009_frame_630,1354,1
1354_20231117_125009_frame_631,1354,1
1354_20231117_125009_frame_632,1354,1
1354_20231117_125009_frame_633,1354,1
1354_20231117_125009_frame_634,1354,1
1354_20231117_125009_frame_635,1354,1
1354_20231117_125009_frame_636,1354,1
1354_20231117_125009_frame_637,1354,1
1354_20231117_125009_frame_638,1354,1
1354_20231117_125009_frame_639,1354,1
1354_20231117_125009_frame_64,1354,1
1354_20231117_125009_frame_640,1354,1
1354_20231117_125009_frame_641,1354,1
1354_20231117_125009_frame_642,1354,1
1354_20231117_125009_frame_643,1354,1
1354_20231117_125009_frame_644,1354,1
1354_20231117_125009_frame_645,1354,1
1354_20231117_125009_frame_646,1354,1
1354_20231117_125009_frame_647,1354,1
1354_20231117_125009_frame_648,1354,1
1354_20231117_125009_frame_649,1354,1
1354_20231117_125009_frame_65,1354,1
1354_20231117_125009_frame_650,1354,1
1354_20231117_125009_frame_651,1354,1
1354_20231117_125009_frame_652,1354,1
1354_20231117_125009_frame_653,1354,1
1354_20231117_125009_frame_654,1354,1
1354_20231117_125009_frame_655,1354,1
1354_20231117_125009_frame_656,1354,1
1354_20231117_125009_frame_657,1354,1
1354_20231117_125009_frame_658,1354,1
1354_20231117_125009_frame_659,1354,1
1354_20231117_125009_frame_66,1354,1
1354_20231117_125009_frame_660,1354,1
1354_20231117_125009_frame_661,1354,1
1354_20231117_125009_frame_662,1354,1
1354_20231117_125009_frame_663,1354,1
1354_20231117_125009_frame_664,1354,1
1354_20231117_125009_frame_665,1354,1
1354_20231117_125009_frame_666,1354,1
1354_20231117_125009_frame_667,1354,1
1354_20231117_125009_frame_668,1354,1
1354_20231117_125009_frame_669,1354,1
1354_20231117_125009_frame_67,1354,1
1354_20231117_125009_frame_670,1354,1
1354_20231117_125009_frame_671,1354,1
1354_20231117_125009_frame_672,1354,1
1354_20231117_125009_frame_673,1354,1
1354_20231117_125009_frame_674,1354,1
1354_20231117_125009_frame_675,1354,1
1354_20231117_125009_frame_676,1354,1
1354_20231117_125009_frame_677,1354,1
1354_20231117_125009_frame_678,1354,1
1354_20231117_125009_frame_679,1354,1
1354_20231117_125009_frame_68,1354,1
1354_20231117_125009_frame_680,1354,1
1354_20231117_125009_frame_681,1354,1
1354_20231117_125009_frame_682,1354,1
1354_20231117_125009_frame_683,1354,1
1354_20231117_125009_frame_684,1354,1
1354_20231117_125009_frame_685,1354,1
1354_20231117_125009_frame_686,1354,1
1354_20231117_125009_frame_687,1354,1
1354_20231117_125009_frame_688,1354,1
1354_20231117_125009_frame_689,1354,1
1354_20231117_125009_frame_69,1354,1
1354_20231117_125009_frame_690,1354,1
1354_20231117_125009_frame_691,1354,1
1354_20231117_125009_frame_692,1354,1
1354_20231117_125009_frame_693,1354,1
1354_20231117_125009_frame_694,1354,1
1354_20231117_125009_frame_695,1354,1
1354_20231117_125009_frame_696,1354,1
1354_20231117_125009_frame_697,1354,1
1354_20231117_125009_frame_698,1354,1
1354_20231117_125009_frame_699,1354,1
1354_20231117_125009_frame_7,1354,1
1354_20231117_125009_frame_70,1354,1
1354_20231117_125009_frame_700,1354,1
1354_20231117_125009_frame_701,1354,1
1354_20231117_125009_frame_702,1354,1
1354_20231117_125009_frame_703,1354,1
1354_20231117_125009_frame_704,1354,1
1354_20231117_125009_frame_705,1354,1
1354_20231117_125009_frame_706,1354,1
1354_20231117_125009_frame_707,1354,1
1354_20231117_125009_frame_708,1354,1
1354_20231117_125009_frame_709,1354,1
1354_20231117_125009_frame_71,1354,1
1354_20231117_125009_frame_710,1354,1
1354_20231117_125009_frame_711,1354,1
1354_20231117_125009_frame_712,1354,1
1354_20231117_125009_frame_713,1354,1
1354_20231117_125009_frame_714,1354,0
1354_20231117_125009_frame_715,1354,0
1354_20231117_125009_frame_716,1354,0
1354_20231117_125009_frame_717,1354,0
1354_20231117_125009_frame_718,1354,0
1354_20231117_125009_frame_719,1354,0
1354_20231117_125009_frame_72,1354,1
1354_20231117_125009_frame_720,1354,0
1354_20231117_125009_frame_721,1354,0
1354_20231117_125009_frame_722,1354,0
1354_20231117_125009_frame_723,1354,0
1354_20231117_125009_frame_724,1354,0
1354_20231117_125009_frame_725,1354,0
1354_20231117_125009_frame_726,1354,0
1354_20231117_125009_frame_727,1354,0
1354_20231117_125009_frame_728,1354,0
1354_20231117_125009_frame_729,1354,0
1354_20231117_125009_frame_73,1354,1
1354_20231117_125009_frame_730,1354,0
1354_20231117_125009_frame_731,1354,0
1354_20231117_125009_frame_732,1354,0
1354_20231117_125009_frame_733,1354,0
1354_20231117_125009_frame_734,1354,0
1354_20231117_125009_frame_735,1354,0
1354_20231117_125009_frame_736,1354,0
1354_20231117_125009_frame_737,1354,0
1354_20231117_125009_frame_738,1354,0
1354_20231117_125009_frame_739,1354,0
1354_20231117_125009_frame_74,1354,1
1354_20231117_125009_frame_740,1354,0
1354_20231117_125009_frame_741,1354,0
1354_20231117_125009_frame_742,1354,0
1354_20231117_125009_frame_743,1354,0
1354_20231117_125009_frame_744,1354,0
1354_20231117_125009_frame_745,1354,0
1354_20231117_125009_frame_746,1354,0
1354_20231117_125009_frame_747,1354,0
1354_20231117_125009_frame_748,1354,0
1354_20231117_125009_frame_749,1354,0
1354_20231117_125009_frame_75,1354,1
1354_20231117_125009_frame_750,1354,0
1354_20231117_125009_frame_751,1354,0
1354_20231117_125009_frame_752,1354,0
1354_20231117_125009_frame_753,1354,0
1354_20231117_125009_frame_754,1354,0
1354_20231117_125009_frame_755,1354,0
1354_20231117_125009_frame_756,1354,0
1354_20231117_125009_frame_757,1354,0
1354_20231117_125009_frame_758,1354,0
1354_20231117_125009_frame_759,1354,0
1354_20231117_125009_frame_76,1354,1
1354_20231117_125009_frame_760,1354,0
1354_20231117_125009_frame_761,1354,0
1354_20231117_125009_frame_762,1354,0
1354_20231117_125009_frame_763,1354,0
1354_20231117_125009_frame_764,1354,0
1354_20231117_125009_frame_765,1354,0
1354_20231117_125009_frame_766,1354,0
1354_20231117_125009_frame_767,1354,0
1354_20231117_125009_frame_768,1354,0
1354_20231117_125009_frame_769,1354,0
1354_20231117_125009_frame_77,1354,1
1354_20231117_125009_frame_770,1354,0
1354_20231117_125009_frame_78,1354,1
1354_20231117_125009_frame_79,1354,1
1354_20231117_125009_frame_8,1354,1
1354_20231117_125009_frame_80,1354,1
1354_20231117_125009_frame_81,1354,1
1354_20231117_125009_frame_82,1354,1
1354_20231117_125009_frame_83,1354,1
1354_20231117_125009_frame_84,1354,1
1354_20231117_125009_frame_85,1354,1
1354_20231117_125009_frame_86,1354,1
1354_20231117_125009_frame_87,1354,1
1354_20231117_125009_frame_88,1354,1
1354_20231117_125009_frame_89,1354,1
1354_20231117_125009_frame_9,1354,1
1354_20231117_125009_frame_90,1354,1
1354_20231117_125009_frame_91,1354,1
1354_20231117_125009_frame_92,1354,1
1354_20231117_125009_frame_93,1354,1
1354_20231117_125009_frame_94,1354,1
1354_20231117_125009_frame_95,1354,1
1354_20231117_125009_frame_96,1354,1
1354_20231117_125009_frame_97,1354,1
1354_20231117_125009_frame_98,1354,1
1354_20231117_125009_frame_99,1354,1
1359_20231117_124049_frame_1,1359,1
1359_20231117_124049_frame_10,1359,1
1359_20231117_124049_frame_100,1359,1
1359_20231117_124049_frame_101,1359,1
1359_20231117_124049_frame_102,1359,1
1359_20231117_124049_frame_103,1359,1
1359_20231117_124049_frame_104,1359,1
1359_20231117_124049_frame_105,1359,1
1359_20231117_124049_frame_106,1359,1
1359_20231117_124049_frame_107,1359,1
1359_20231117_124049_frame_108,1359,1
1359_20231117_124049_frame_109,1359,1
1359_20231117_124049_frame_11,1359,1
1359_20231117_124049_frame_110,1359,1
1359_20231117_124049_frame_111,1359,1
1359_20231117_124049_frame_112,1359,1
1359_20231117_124049_frame_113,1359,1
1359_20231117_124049_frame_114,1359,1
1359_20231117_124049_frame_115,1359,1
1359_20231117_124049_frame_116,1359,1
1359_20231117_124049_frame_117,1359,1
1359_20231117_124049_frame_118,1359,1
1359_20231117_124049_frame_119,1359,1
1359_20231117_124049_frame_12,1359,1
1359_20231117_124049_frame_120,1359,1
1359_20231117_124049_frame_121,1359,1
1359_20231117_124049_frame_122,1359,1
1359_20231117_124049_frame_123,1359,1
1359_20231117_124049_frame_124,1359,1
1359_20231117_124049_frame_125,1359,1
1359_20231117_124049_frame_126,1359,1
1359_20231117_124049_frame_127,1359,1
1359_20231117_124049_frame_128,1359,1
1359_20231117_124049_frame_129,1359,1
1359_20231117_124049_frame_13,1359,1
1359_20231117_124049_frame_130,1359,1
1359_20231117_124049_frame_131,1359,1
1359_20231117_124049_frame_132,1359,1
1359_20231117_124049_frame_133,1359,1
1359_20231117_124049_frame_134,1359,1
1359_20231117_124049_frame_135,1359,1
1359_20231117_124049_frame_136,1359,1
1359_20231117_124049_frame_137,1359,1
1359_20231117_124049_frame_138,1359,1
1359_20231117_124049_frame_139,1359,1
1359_20231117_124049_frame_14,1359,1
1359_20231117_124049_frame_140,1359,1
1359_20231117_124049_frame_141,1359,1
1359_20231117_124049_frame_142,1359,1
1359_20231117_124049_frame_143,1359,1
1359_20231117_124049_frame_144,1359,1
1359_20231117_124049_frame_145,1359,1
1359_20231117_124049_frame_146,1359,1
1359_20231117_124049_frame_147,1359,1
1359_20231117_124049_frame_148,1359,1
1359_20231117_124049_frame_149,1359,1
1359_20231117_124049_frame_15,1359,1
1359_20231117_124049_frame_150,1359,1
1359_20231117_124049_frame_151,1359,1
1359_20231117_124049_frame_152,1359,1
1359_20231117_124049_frame_153,1359,1
1359_20231117_124049_frame_154,1359,1
1359_20231117_124049_frame_155,1359,1
1359_20231117_124049_frame_156,1359,1
1359_20231117_124049_frame_157,1359,1
1359_20231117_124049_frame_158,1359,1
1359_20231117_124049_frame_159,1359,1
1359_20231117_124049_frame_16,1359,1
1359_20231117_124049_frame_160,1359,1
1359_20231117_124049_frame_161,1359,1
1359_20231117_124049_frame_162,1359,1
1359_20231117_124049_frame_163,1359,1
1359_20231117_124049_frame_164,1359,1
1359_20231117_124049_frame_165,1359,1
1359_20231117_124049_frame_166,1359,1
1359_20231117_124049_frame_167,1359,1
1359_20231117_124049_frame_168,1359,1
1359_20231117_124049_frame_169,1359,1
1359_20231117_124049_frame_17,1359,1
1359_20231117_124049_frame_170,1359,1
1359_20231117_124049_frame_171,1359,1
1359_20231117_124049_frame_172,1359,1
1359_20231117_124049_frame_173,1359,1
1359_20231117_124049_frame_174,1359,1
1359_20231117_124049_frame_175,1359,1
1359_20231117_124049_frame_176,1359,1
1359_20231117_124049_frame_177,1359,1
1359_20231117_124049_frame_178,1359,1
1359_20231117_124049_frame_179,1359,1
1359_20231117_124049_frame_18,1359,1
1359_20231117_124049_frame_180,1359,1
1359_20231117_124049_frame_181,1359,1
1359_20231117_124049_frame_182,1359,1
1359_20231117_124049_frame_183,1359,1
1359_20231117_124049_frame_184,1359,1
1359_20231117_124049_frame_185,1359,1
1359_20231117_124049_frame_186,1359,1
1359_20231117_124049_frame_187,1359,1
1359_20231117_124049_frame_188,1359,1
1359_20231117_124049_frame_189,1359,1
1359_20231117_124049_frame_19,1359,1
1359_20231117_124049_frame_190,1359,1
1359_20231117_124049_frame_191,1359,1
1359_20231117_124049_frame_192,1359,1
1359_20231117_124049_frame_193,1359,1
1359_20231117_124049_frame_194,1359,1
1359_20231117_124049_frame_195,1359,1
1359_20231117_124049_frame_196,1359,1
1359_20231117_124049_frame_197,1359,1
1359_20231117_124049_frame_198,1359,1
1359_20231117_124049_frame_199,1359,1
1359_20231117_124049_frame_2,1359,1
1359_20231117_124049_frame_20,1359,1
1359_20231117_124049_frame_200,1359,1
1359_20231117_124049_frame_201,1359,1
1359_20231117_124049_frame_202,1359,1
1359_20231117_124049_frame_203,1359,1
1359_20231117_124049_frame_204,1359,1
1359_20231117_124049_frame_205,1359,1
1359_20231117_124049_frame_206,1359,1
1359_20231117_124049_frame_207,1359,1
1359_20231117_124049_frame_208,1359,1
1359_20231117_124049_frame_209,1359,1
1359_20231117_124049_frame_21,1359,1
1359_20231117_124049_frame_210,1359,1
1359_20231117_124049_frame_211,1359,1
1359_20231117_124049_frame_212,1359,1
1359_20231117_124049_frame_213,1359,1
1359_20231117_124049_frame_214,1359,1
1359_20231117_124049_frame_215,1359,1
1359_20231117_124049_frame_216,1359,1
1359_20231117_124049_frame_217,1359,1
1359_20231117_124049_frame_218,1359,1
1359_20231117_124049_frame_219,1359,1
1359_20231117_124049_frame_22,1359,1
1359_20231117_124049_frame_220,1359,1
1359_20231117_124049_frame_221,1359,1
1359_20231117_124049_frame_222,1359,1
1359_20231117_124049_frame_223,1359,1
1359_20231117_124049_frame_224,1359,1
1359_20231117_124049_frame_225,1359,1
1359_20231117_124049_frame_226,1359,1
1359_20231117_124049_frame_227,1359,1
1359_20231117_124049_frame_228,1359,1
1359_20231117_124049_frame_229,1359,1
1359_20231117_124049_frame_23,1359,1
1359_20231117_124049_frame_230,1359,1
1359_20231117_124049_frame_231,1359,1
1359_20231117_124049_frame_232,1359,1
1359_20231117_124049_frame_233,1359,1
1359_20231117_124049_frame_234,1359,1
1359_20231117_124049_frame_235,1359,1
1359_20231117_124049_frame_236,1359,1
1359_20231117_124049_frame_237,1359,1
1359_20231117_124049_frame_238,1359,1
1359_20231117_124049_frame_239,1359,1
1359_20231117_124049_frame_24,1359,1
1359_20231117_124049_frame_240,1359,1
1359_20231117_124049_frame_241,1359,1
1359_20231117_124049_frame_242,1359,1
1359_20231117_124049_frame_243,1359,1
1359_20231117_124049_frame_244,1359,1
1359_20231117_124049_frame_245,1359,1
1359_20231117_124049_frame_246,1359,1
1359_20231117_124049_frame_247,1359,1
1359_20231117_124049_frame_248,1359,1
1359_20231117_124049_frame_249,1359,1
1359_20231117_124049_frame_25,1359,1
1359_20231117_124049_frame_250,1359,1
1359_20231117_124049_frame_251,1359,1
1359_20231117_124049_frame_252,1359,1
1359_20231117_124049_frame_253,1359,1
1359_20231117_124049_frame_254,1359,1
1359_20231117_124049_frame_255,1359,1
1359_20231117_124049_frame_256,1359,1
1359_20231117_124049_frame_257,1359,1
1359_20231117_124049_frame_258,1359,1
1359_20231117_124049_frame_259,1359,1
1359_20231117_124049_frame_26,1359,1
1359_20231117_124049_frame_260,1359,1
1359_20231117_124049_frame_261,1359,1
1359_20231117_124049_frame_262,1359,1
1359_20231117_124049_frame_263,1359,1
1359_20231117_124049_frame_264,1359,1
1359_20231117_124049_frame_265,1359,1
1359_20231117_124049_frame_266,1359,1
1359_20231117_124049_frame_267,1359,1
1359_20231117_124049_frame_268,1359,1
1359_20231117_124049_frame_269,1359,1
1359_20231117_124049_frame_27,1359,1
1359_20231117_124049_frame_270,1359,1
1359_20231117_124049_frame_271,1359,1
1359_20231117_124049_frame_272,1359,1
1359_20231117_124049_frame_273,1359,1
1359_20231117_124049_frame_274,1359,1
1359_20231117_124049_frame_275,1359,1
1359_20231117_124049_frame_276,1359,1
1359_20231117_124049_frame_277,1359,1
1359_20231117_124049_frame_278,1359,1
1359_20231117_124049_frame_279,1359,1
1359_20231117_124049_frame_28,1359,1
1359_20231117_124049_frame_280,1359,1
1359_20231117_124049_frame_281,1359,1
1359_20231117_124049_frame_282,1359,1
1359_20231117_124049_frame_283,1359,1
1359_20231117_124049_frame_284,1359,1
1359_20231117_124049_frame_285,1359,1
1359_20231117_124049_frame_286,1359,1
1359_20231117_124049_frame_287,1359,1
1359_20231117_124049_frame_288,1359,1
1359_20231117_124049_frame_289,1359,1
1359_20231117_124049_frame_29,1359,1
1359_20231117_124049_frame_290,1359,1
1359_20231117_124049_frame_291,1359,1
1359_20231117_124049_frame_292,1359,1
1359_20231117_124049_frame_293,1359,1
1359_20231117_124049_frame_294,1359,1
1359_20231117_124049_frame_295,1359,1
1359_20231117_124049_frame_296,1359,1
1359_20231117_124049_frame_297,1359,1
1359_20231117_124049_frame_298,1359,1
1359_20231117_124049_frame_299,1359,1
1359_20231117_124049_frame_3,1359,1
1359_20231117_124049_frame_30,1359,1
1359_20231117_124049_frame_300,1359,1
1359_20231117_124049_frame_301,1359,1
1359_20231117_124049_frame_302,1359,1
1359_20231117_124049_frame_303,1359,1
1359_20231117_124049_frame_304,1359,1
1359_20231117_124049_frame_305,1359,1
1359_20231117_124049_frame_306,1359,1
1359_20231117_124049_frame_307,1359,1
1359_20231117_124049_frame_308,1359,1
1359_20231117_124049_frame_309,1359,1
1359_20231117_124049_frame_31,1359,1
1359_20231117_124049_frame_310,1359,1
1359_20231117_124049_frame_311,1359,1
1359_20231117_124049_frame_312,1359,1
1359_20231117_124049_frame_313,1359,1
1359_20231117_124049_frame_314,1359,1
1359_20231117_124049_frame_315,1359,1
1359_20231117_124049_frame_316,1359,1
1359_20231117_124049_frame_317,1359,1
1359_20231117_124049_frame_318,1359,1
1359_20231117_124049_frame_319,1359,1
1359_20231117_124049_frame_32,1359,1
1359_20231117_124049_frame_320,1359,1
1359_20231117_124049_frame_321,1359,1
1359_20231117_124049_frame_322,1359,1
1359_20231117_124049_frame_323,1359,1
1359_20231117_124049_frame_324,1359,1
1359_20231117_124049_frame_325,1359,1
1359_20231117_124049_frame_326,1359,1
1359_20231117_124049_frame_327,1359,1
1359_20231117_124049_frame_328,1359,1
1359_20231117_124049_frame_329,1359,1
1359_20231117_124049_frame_33,1359,1
1359_20231117_124049_frame_330,1359,1
1359_20231117_124049_frame_331,1359,1
1359_20231117_124049_frame_332,1359,1
1359_20231117_124049_frame_333,1359,1
1359_20231117_124049_frame_334,1359,1
1359_20231117_124049_frame_335,1359,1
1359_20231117_124049_frame_336,1359,1
1359_20231117_124049_frame_337,1359,1
1359_20231117_124049_frame_338,1359,1
1359_20231117_124049_frame_339,1359,1
1359_20231117_124049_frame_34,1359,1
1359_20231117_124049_frame_340,1359,1
1359_20231117_124049_frame_341,1359,1
1359_20231117_124049_frame_342,1359,1
1359_20231117_124049_frame_343,1359,1
1359_20231117_124049_frame_344,1359,1
1359_20231117_124049_frame_345,1359,1
1359_20231117_124049_frame_346,1359,1
1359_20231117_124049_frame_347,1359,1
1359_20231117_124049_frame_348,1359,1
1359_20231117_124049_frame_349,1359,1
1359_20231117_124049_frame_35,1359,1
1359_20231117_124049_frame_350,1359,1
1359_20231117_124049_frame_351,1359,1
1359_20231117_124049_frame_352,1359,1
1359_20231117_124049_frame_353,1359,1
1359_20231117_124049_frame_354,1359,1
1359_20231117_124049_frame_355,1359,1
1359_20231117_124049_frame_356,1359,1
1359_20231117_124049_frame_357,1359,1
1359_20231117_124049_frame_358,1359,1
1359_20231117_124049_frame_359,1359,1
1359_20231117_124049_frame_36,1359,1
1359_20231117_124049_frame_360,1359,1
1359_20231117_124049_frame_361,1359,1
1359_20231117_124049_frame_362,1359,1
1359_20231117_124049_frame_363,1359,1
1359_20231117_124049_frame_364,1359,1
1359_20231117_124049_frame_365,1359,1
1359_20231117_124049_frame_366,1359,1
1359_20231117_124049_frame_367,1359,1
1359_20231117_124049_frame_368,1359,1
1359_20231117_124049_frame_369,1359,1
1359_20231117_124049_frame_37,1359,1
1359_20231117_124049_frame_370,1359,1
1359_20231117_124049_frame_371,1359,1
1359_20231117_124049_frame_372,1359,1
1359_20231117_124049_frame_373,1359,1
1359_20231117_124049_frame_374,1359,1
1359_20231117_124049_frame_375,1359,1
1359_20231117_124049_frame_376,1359,1
1359_20231117_124049_frame_377,1359,1
1359_20231117_124049_frame_378,1359,1
1359_20231117_124049_frame_379,1359,1
1359_20231117_124049_frame_38,1359,1
1359_20231117_124049_frame_380,1359,1
1359_20231117_124049_frame_381,1359,1
1359_20231117_124049_frame_382,1359,1
1359_20231117_124049_frame_383,1359,1
1359_20231117_124049_frame_384,1359,1
1359_20231117_124049_frame_385,1359,1
1359_20231117_124049_frame_386,1359,1
1359_20231117_124049_frame_387,1359,1
1359_20231117_124049_frame_388,1359,1
1359_20231117_124049_frame_389,1359,1
1359_20231117_124049_frame_39,1359,1
1359_20231117_124049_frame_390,1359,1
1359_20231117_124049_frame_391,1359,1
1359_20231117_124049_frame_392,1359,1
1359_20231117_124049_frame_393,1359,1
1359_20231117_124049_frame_394,1359,1
1359_20231117_124049_frame_395,1359,1
1359_20231117_124049_frame_396,1359,1
1359_20231117_124049_frame_397,1359,1
1359_20231117_124049_frame_398,1359,1
1359_20231117_124049_frame_399,1359,1
1359_20231117_124049_frame_4,1359,1
1359_20231117_124049_frame_40,1359,1
1359_20231117_124049_frame_400,1359,1
1359_20231117_124049_frame_401,1359,1
1359_20231117_124049_frame_402,1359,1
1359_20231117_124049_frame_403,1359,1
1359_20231117_124049_frame_404,1359,1
1359_20231117_124049_frame_405,1359,1
1359_20231117_124049_frame_406,1359,1
1359_20231117_124049_frame_407,1359,1
1359_20231117_124049_frame_408,1359,1
1359_20231117_124049_frame_409,1359,1
1359_20231117_124049_frame_41,1359,1
1359_20231117_124049_frame_410,1359,1
1359_20231117_124049_frame_411,1359,1
1359_20231117_124049_frame_412,1359,1
1359_20231117_124049_frame_413,1359,1
1359_20231117_124049_frame_414,1359,1
1359_20231117_124049_frame_415,1359,1
1359_20231117_124049_frame_416,1359,1
1359_20231117_124049_frame_417,1359,1
1359_20231117_124049_frame_418,1359,1
1359_20231117_124049_frame_419,1359,1
1359_20231117_124049_frame_42,1359,1
1359_20231117_124049_frame_420,1359,1
1359_20231117_124049_frame_421,1359,1
1359_20231117_124049_frame_422,1359,1
1359_20231117_124049_frame_423,1359,1
1359_20231117_124049_frame_424,1359,1
1359_20231117_124049_frame_425,1359,1
1359_20231117_124049_frame_426,1359,1
1359_20231117_124049_frame_427,1359,1
1359_20231117_124049_frame_428,1359,1
1359_20231117_124049_frame_429,1359,1
1359_20231117_124049_frame_43,1359,1
1359_20231117_124049_frame_430,1359,1
1359_20231117_124049_frame_431,1359,1
1359_20231117_124049_frame_432,1359,1
1359_20231117_124049_frame_433,1359,1
1359_20231117_124049_frame_434,1359,1
1359_20231117_124049_frame_435,1359,1
1359_20231117_124049_frame_436,1359,1
1359_20231117_124049_frame_437,1359,1
1359_20231117_124049_frame_438,1359,1
1359_20231117_124049_frame_439,1359,1
1359_20231117_124049_frame_44,1359,1
1359_20231117_124049_frame_440,1359,1
1359_20231117_124049_frame_441,1359,1
1359_20231117_124049_frame_442,1359,1
1359_20231117_124049_frame_443,1359,1
1359_20231117_124049_frame_444,1359,1
1359_20231117_124049_frame_445,1359,1
1359_20231117_124049_frame_446,1359,1
1359_20231117_124049_frame_447,1359,1
1359_20231117_124049_frame_448,1359,1
1359_20231117_124049_frame_449,1359,1
1359_20231117_124049_frame_45,1359,1
1359_20231117_124049_frame_450,1359,1
1359_20231117_124049_frame_451,1359,1
1359_20231117_124049_frame_452,1359,1
1359_20231117_124049_frame_453,1359,1
1359_20231117_124049_frame_454,1359,1
1359_20231117_124049_frame_455,1359,1
1359_20231117_124049_frame_456,1359,1
1359_20231117_124049_frame_457,1359,1
1359_20231117_124049_frame_458,1359,1
1359_20231117_124049_frame_459,1359,1
1359_20231117_124049_frame_46,1359,1
1359_20231117_124049_frame_460,1359,1
1359_20231117_124049_frame_461,1359,1
1359_20231117_124049_frame_462,1359,1
1359_20231117_124049_frame_463,1359,1
1359_20231117_124049_frame_464,1359,1
1359_20231117_124049_frame_465,1359,1
1359_20231117_124049_frame_466,1359,1
1359_20231117_124049_frame_467,1359,1
1359_20231117_124049_frame_468,1359,1
1359_20231117_124049_frame_469,1359,1
1359_20231117_124049_frame_47,1359,1
1359_20231117_124049_frame_470,1359,1
1359_20231117_124049_frame_471,1359,1
1359_20231117_124049_frame_472,1359,1
1359_20231117_124049_frame_473,1359,1
1359_20231117_124049_frame_474,1359,1
1359_20231117_124049_frame_475,1359,1
1359_20231117_124049_frame_476,1359,1
1359_20231117_124049_frame_477,1359,1
1359_20231117_124049_frame_478,1359,1
1359_20231117_124049_frame_479,1359,1
1359_20231117_124049_frame_48,1359,1
1359_20231117_124049_frame_480,1359,1
1359_20231117_124049_frame_481,1359,1
1359_20231117_124049_frame_482,1359,1
1359_20231117_124049_frame_483,1359,1
1359_20231117_124049_frame_484,1359,1
1359_20231117_124049_frame_485,1359,1
1359_20231117_124049_frame_486,1359,1
1359_20231117_124049_frame_487,1359,1
1359_20231117_124049_frame_488,1359,1
1359_20231117_124049_frame_489,1359,1
1359_20231117_124049_frame_49,1359,1
1359_20231117_124049_frame_490,1359,1
1359_20231117_124049_frame_491,1359,1
1359_20231117_124049_frame_492,1359,1
1359_20231117_124049_frame_493,1359,1
1359_20231117_124049_frame_494,1359,1
1359_20231117_124049_frame_495,1359,1
1359_20231117_124049_frame_496,1359,1
1359_20231117_124049_frame_497,1359,1
